,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level,results
22,OPERATIONAL,"Dr Alfonso Rd, Opp. Nobel House, Tivai Vaddo, Bardez, Calangute, Goa, 403516, India","{'location': {'lat': 15.538843, 'lng': 73.7619}, 'viewport': {'northeast': {'lat': 15.54024042989272, 'lng': 73.76324412989271}, 'southwest': {'lat': 15.53754077010728, 'lng': 73.76054447010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,ba6c685b93d54a6fbcbc5e6ca7445540984a1e44,Amigos Guest House,{'open_now': True},"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114670893475958654328"">Amigos</a>'], 'photo_reference': 'CmRaAAAABZSONv5qlMNZ7xxZdSXz3R8GvSKEl_BcaocxfslGORzQStXS0_wCQ6lKjAHRm7-ccQ_Z1rZTJoTuAwxuCHYf0z-Nt5kej_B4MZ8kTPutmJEk4_2Zc4Kx_Z3BGmRWNALxEhDTpafkc8kJPrCsqb2cTZPMGhTWq_Wv4LTi4M8srhNj-YpJ0W0xBQ', 'width': 1000}]",ChIJGceFj-TBvzsRm_O2IHTwnCQ,"{'compound_code': 'GQQ6+GQ Calangute, Goa', 'global_code': '7J7MGQQ6+GQ'}",4.3,ChIJGceFj-TBvzsRm_O2IHTwnCQ,"['campground', 'real_estate_agency', 'travel_agency', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",51,,campground,,
23,CLOSED_TEMPORARILY,"North Goa Surla, Sancordem, Goa 403406, India","{'location': {'lat': 15.4108501, 'lng': 74.20031569999999}, 'viewport': {'northeast': {'lat': 15.41217557989272, 'lng': 74.20200367989271}, 'southwest': {'lat': 15.40947592010728, 'lng': 74.19930402010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,56bf5671bd8255770571ed40b01cb5854408409f,Natures Nest Goa,,"[{'height': 555, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102306654814310504805"">Nature&#39;s Nest Hotel</a>'], 'photo_reference': 'CmRZAAAApVF7rELGWNMRPpvJoPWPu-c2G2msu1OxrGWL3QR8CGUkqBK88Ksev2jbFYi8vTCZBbf_XNcwIeFUFnXOcpA9XgMrlgXjMUMeEjok5Z5wqDUlPHyUYxgBz_R26CFO-lD5EhAzSsP6Tr87goIjqYr8aRw1GhQ7zGFZ1tW7XGjQ-cGdiDkfovzynQ', 'width': 900}]",ChIJIb7U4nKxvzsRLDNZYl4vVY4,"{'compound_code': 'C662+84 Sancordem, Goa', 'global_code': '7J7PC662+84'}",4.4,ChIJIb7U4nKxvzsRLDNZYl4vVY4,"['lodging', 'park', 'point_of_interest', 'establishment']",232,TRUE,campground,,
24,CLOSED_TEMPORARILY,"FF-2, Antoneta Apartments, No. 5, St Joaquim Road, Borda, Margao, Goa 403602, India","{'location': {'lat': 15.2839283, 'lng': 73.9709218}, 'viewport': {'northeast': {'lat': 15.28501167989272, 'lng': 73.97235582989272}, 'southwest': {'lat': 15.28231202010728, 'lng': 73.96965617010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,6ddad940e14dd45938b8465587818bd098416849,Verdant Trails,,"[{'height': 3731, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111042137068778769234"">A Google User</a>'], 'photo_reference': 'CmRaAAAAq2u0lDTj2CvlKAI3-3cxfntF2syOU8u204YAY61oC-edKFXbRnI-bNTYq8VJqbst2xq93K4YC__U2p9capD1SbF16HemjMvx-8Qe6r6OhipKQK-HslJYnzNlVW1kOGDBEhD1i_mUKeLrl6uYk1i_TCmEGhT1XfSQc1RYznLzhfzjYpHfvQxg6Q', 'width': 5586}]",ChIJd7MaQYCxvzsRqy_8f0B_tM8,"{'compound_code': '7XMC+H9 Borda, Margao, Goa', 'global_code': '7J7M7XMC+H9'}",0,ChIJd7MaQYCxvzsRqy_8f0B_tM8,"['park', 'point_of_interest', 'establishment']",0,TRUE,campground,,
25,CLOSED_TEMPORARILY,"Kali River Garden, Karwar, Karnataka 581303, India","{'location': {'lat': 14.8373748, 'lng': 74.1336566}, 'viewport': {'northeast': {'lat': 14.83872657989272, 'lng': 74.13497307989272}, 'southwest': {'lat': 14.83602692010728, 'lng': 74.13227342010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,f9153d19750809b7b5bfc34cf58624f07d144ef2,Kali River Garden Camping,,"[{'height': 1158, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100023484939193724430"">A Google User</a>'], 'photo_reference': 'CmRaAAAANpFLioCfAOJyuxBCiY4u364mcutCqeSCd98x5kOEcUz6m1U64KC006KsxUHcKFBwvNNt19zTgGdlaGwjbLGHmymOirieBKsRQaYkEsYtNvIU8gd15pe1DybKRtrFGDc-EhCBYA_6-2Qsr5qFO-FaLv5IGhQAyoTaUyhmlqTP3fNjLDN3nT1Fag', 'width': 2048}]",ChIJP2iNDnlhvjsRPprxnDiQtC0,"{'compound_code': 'R4PM+WF Karwar, Karnataka', 'global_code': '7J6PR4PM+WF'}",4.3,ChIJP2iNDnlhvjsRPprxnDiQtC0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3,TRUE,campground,,
26,OPERATIONAL,"Surla, Goa 403406, India","{'location': {'lat': 15.4391836, 'lng': 74.233736}, 'viewport': {'northeast': {'lat': 15.4440904, 'lng': 74.23526602989271}, 'southwest': {'lat': 15.437548, 'lng': 74.23256637010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,926a46134da810f694fe9c19a0011fbd498d8ead,Backwoods Camp,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111348762757313450235"">Goa Birding</a>'], 'photo_reference': 'CmRaAAAAw0_WxOSqRQfL7mn61R_0JFpEJSKVYJOAC4wLWryx166usYiGLv1YzxAw5PxD_81TsMtSKeS1zcIhqCgaa9EzyxhuKd_vk_P9ptZFRWg687jX7QA_jQThKs1ntdzOSlHTEhB94PKf_TmuFSus2k2YBw21GhS5j-JC1C3mZ9OSdIAvZbUZF34bdw', 'width': 3264}]",ChIJcatf40EJvzsRKjN_fMlG6o0,"{'compound_code': 'C6QM+MF Surla, Goa', 'global_code': '7J7PC6QM+MF'}",5,ChIJcatf40EJvzsRKjN_fMlG6o0,"['lodging', 'point_of_interest', 'establishment']",5,,campground,,
27,CLOSED_TEMPORARILY,"Off National Highway 4, Goa Velha, Goa 403110, India","{'location': {'lat': 15.5030684, 'lng': 73.9112497}, 'viewport': {'northeast': {'lat': 15.50440802989272, 'lng': 73.9126360798927}, 'southwest': {'lat': 15.50170837010728, 'lng': 73.90993642010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,ea628813c2af142d8405f97810042c8d3377b5d6,Catholic Church of St. Francis of Assisi,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115172470411998194515"">gagan mishra</a>'], 'photo_reference': 'CmRaAAAAG_RXYfJx0R12CXlL1FQ525DggTpx_MZELU8PMJnuq9TQDUNfeZ5QfdnIXiawW-VbJgV8osFwgmoe7WeafOuc9dfPuefQu_iTnAFUlsv5lap7bpF_mM1X-GAISSuzB7huEhC9-1aQedKLkySYxPklnsaTGhQ0QKKOIo_HlRNn98fiqhzZ9JbvHQ', 'width': 2048}]",ChIJ78JjO_O-vzsRRzk9_PvVgE0,"{'compound_code': 'GW36+6F Goa Velha, Goa', 'global_code': '7J7MGW36+6F'}",4.5,ChIJ78JjO_O-vzsRRzk9_PvVgE0,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1888,TRUE,church,,
28,CLOSED_TEMPORARILY,"Old Goa Rd, Bainguinim, Goa 403402, India","{'location': {'lat': 15.5008938, 'lng': 73.9116272}, 'viewport': {'northeast': {'lat': 15.50260592989272, 'lng': 73.91289957989272}, 'southwest': {'lat': 15.49990627010728, 'lng': 73.91019992010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,b9f14db47880efeeeb2bf2bfce9cfbfe4dd5bd88,Basilica of Bom Jesus,,"[{'height': 3850, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106221594336222679473"">Kallol Sarkar</a>'], 'photo_reference': 'CmRaAAAAzDiSDu6iDQCeHxtJLb0Okif5KsKTEQv8AtDAg1tjg7qyks8LrTEZJC-kQA8EuwNdzMgW7TpKxz6Ob0BNbEVDaKNlZQZerzy9v9hisRZIlfJ2rOXV5kD7r5QHAF00HqdlEhC_aeEbLNMHaFPzl9zzO2FrGhTfEQSc9iRlFQjVsTMG1Y2e3hpm4g', 'width': 5775}]",ChIJiQKbufK-vzsRuKcVn2hWgB4,"{'compound_code': 'GW26+9M Bainguinim, Goa', 'global_code': '7J7MGW26+9M'}",4.5,ChIJiQKbufK-vzsRuKcVn2hWgB4,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",30674,TRUE,church,,
29,OPERATIONAL,"Goa Velha, Goa 403402, India","{'location': {'lat': 15.5055969, 'lng': 73.9150423}, 'viewport': {'northeast': {'lat': 15.50691792989272, 'lng': 73.91635997989273}, 'southwest': {'lat': 15.50421827010728, 'lng': 73.91366032010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,6dc0aed659d7bd9e6a5e70074bad490e71347269,Church of St. Cajetan,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111876822647779295855"">Koen Van Crombrugghe</a>'], 'photo_reference': 'CmRaAAAAj1dinlRkARmJYJP5RGSZ3DO_GSjaINY5AbFSzoeJ3Om9wiY44Mm8N8NRC3DrwspeQma3pMzeaRd7nEYLupCNCd8kn9OjFLT4HLIP8860juY81UUf8ZL_MEDi0M5ToBK7EhAJLmsh9s4RTNJIwIi1ibLpGhT8s6Z8eExjW0N8zTIZeHCswJ5ESw', 'width': 3456}]",ChIJPzptf4u-vzsRYl7FhM9LGJc,"{'compound_code': 'GW48+62 Goa Velha, Goa', 'global_code': '7J7MGW48+62'}",4.6,ChIJPzptf4u-vzsRYl7FhM9LGJc,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",589,,church,,
30,CLOSED_TEMPORARILY,"Velha, Goa 403402, India","{'location': {'lat': 15.5038769, 'lng': 73.9121918}, 'viewport': {'northeast': {'lat': 15.50492702989272, 'lng': 73.91357422989273}, 'southwest': {'lat': 15.50222737010728, 'lng': 73.91087457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,8fdbfe7b793520b5c67ccd54943d44edde9f8fa9,Se Cathedral,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116009745630581844989"">ChittiRajesh Sadi</a>'], 'photo_reference': 'CmRaAAAAwSZreQ3FwJ2d_5CjuUb6YiRz_pGKIAQz2oLVQs-0AHnfwI846WBG2LjDmc-HiHOIbSSNnNvw-9NLheOerS__ASnnxF2R0t_Vv-4vkU0A7Qx1YMMPoqOisJKXsgcv_eA-EhA4e3VWB7ECCavD_IdYH-XjGhRAvhSEk9LTd-c8CJ7L48_FDxLW7A', 'width': 3024}]",ChIJE0a0LfO-vzsR8JyKJEBHTMk,"{'compound_code': 'GW36+HV Goa Velha, Goa', 'global_code': '7J7MGW36+HV'}",4.5,ChIJE0a0LfO-vzsR8JyKJEBHTMk,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",4258,TRUE,church,,
31,CLOSED_TEMPORARILY,"Bainguinim, Goa 403110, India","{'location': {'lat': 15.501778, 'lng': 73.90498070000001}, 'viewport': {'northeast': {'lat': 15.50312782989272, 'lng': 73.90633052989273}, 'southwest': {'lat': 15.50042817010728, 'lng': 73.90363087010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,78ceee803e5ecf10d3f6fbf82858267cffe78508,Church of Our Lady of the Rosary,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108221275161091909449"">vijaya bhaskara</a>'], 'photo_reference': 'CmRaAAAAoFRepcIAErpjKDnWOENCY9rZiudQ0lAh_yBriodGCmv2BSewSCop6YsDLru9zGdTadr_aW5Wu3-7p8oAvdP2B0rli73rD_ZATcW1qBAJ1ngn9MhQVw5Tk8u4Oyug-o7gEhBxt1aLTJR0QU_QPiScPmFeGhQtbZp2BX-zxhP3D61QipKus4rNkw', 'width': 3456}]",ChIJ89dPoPG-vzsRpKOATjYJRvE,"{'compound_code': 'GW23+PX Bainguinim, Goa', 'global_code': '7J7MGW23+PX'}",4.4,ChIJ89dPoPG-vzsRpKOATjYJRvE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",52,TRUE,church,,
32,CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India","{'location': {'lat': 15.5045002, 'lng': 73.9233584}, 'viewport': {'northeast': {'lat': 15.50580842989272, 'lng': 73.92463737989273}, 'southwest': {'lat': 15.50310877010728, 'lng': 73.92193772010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,3ec4ebf9ab3f41aa78a82a6a4d464c791e1d88d2,Chapel of Our Lady of the Mount,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104818820931731788472"">Chiragsinh Bhalaiya</a>'], 'photo_reference': 'CmRaAAAA7VZJ0bVrzfYX0OQmsx5te42Ab18ekFfkmpRxNSj5v_eLTWlq6TYGU_W4vCzmGoteMVTNwX-kbPpIdaX0j3rjyUMd3Bn8YaoztZ5nlPAiuAjJJQOHOBuX5zRI16TvGU_6EhCC54reg8e3MwtRBD0HwHpBGhSIPv7UEVfg4nSU2vO3aSpqCsv28g', 'width': 4608}]",ChIJW9QdZo--vzsRdSugrHnV5Gw,"{'compound_code': 'GW3F+R8 Goa Velha, Goa', 'global_code': '7J7MGW3F+R8'}",4.5,ChIJW9QdZo--vzsRdSugrHnV5Gw,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1089,TRUE,church,,
33,CLOSED_TEMPORARILY,"Monte Santo,, Goa Velha, Goa 403110, India","{'location': {'lat': 15.5007694, 'lng': 73.9078111}, 'viewport': {'northeast': {'lat': 15.50218682989272, 'lng': 73.90914667989271}, 'southwest': {'lat': 15.49948717010728, 'lng': 73.90644702010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,79104525adc327eb5f909bac4075b8c23e30a6ef,Church and Convent of St. John of God,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107826899284500990954"">josan thomas</a>'], 'photo_reference': 'CmRaAAAALO1nprDJmbH239oPK9pvCFM_qPjKYzl5tTsrzjhgcCebM3PZdfzVLviJ5PYowVXcjuWAikFqRFoULEREbKB-v_0xsQajFWaejTAPYxKm8ZojtTYFSgwHx9dzn3ku1RI9EhA7qWH5NtPJP5k_3_mN_NWGGhRIDrVkInEVsu1JH0wFxjrg-Lzcsg', 'width': 3000}]",ChIJWbMUFfK-vzsRxQGL0-uPxFM,"{'compound_code': 'GW25+84 Goa Velha, Goa', 'global_code': '7J7MGW25+84'}",4.5,ChIJWbMUFfK-vzsRxQGL0-uPxFM,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",20,TRUE,church,,
34,CLOSED_TEMPORARILY,"Bom Jesus church, Ella Goa, Goa 403402, India","{'location': {'lat': 15.5009985, 'lng': 73.912218}, 'viewport': {'northeast': {'lat': 15.50234832989272, 'lng': 73.91356782989273}, 'southwest': {'lat': 15.49964867010728, 'lng': 73.91086817010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,6f80a3e0d832e9302a40865c2050c9b85f419454,Cross Of Basilica Bom Jesus,,"[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106053272249651542744"">karl cardozo</a>'], 'photo_reference': 'CmRaAAAAG6dqndrzCtMUXlM-k_CNslTi4twaEMpcL5sHw7T6_NQv0QwI2F6AmS161OK-8mGvOkZXDr9RbVHCTWl1KzHvKPSeX0oI1MHWCKyC81fx4NB_vEruQn4qO_DAwJT2fXLOEhCnETNNJn_ypzHZ4ufTjplEGhRYc0-XG4EzIsp9vO1Fr1O2TvkC4Q', 'width': 598}]",ChIJw8S7tfK-vzsR5NDN4VhVNjg,"{'compound_code': 'GW26+9V Goa Velha, Goa', 'global_code': '7J7MGW26+9V'}",4.4,ChIJw8S7tfK-vzsR5NDN4VhVNjg,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",185,TRUE,church,,
35,CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India","{'location': {'lat': 15.5003089, 'lng': 73.89724869999999}, 'viewport': {'northeast': {'lat': 15.50159997989272, 'lng': 73.89859577989272}, 'southwest': {'lat': 15.49890032010728, 'lng': 73.89589612010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e316e653078e5ebea6192105b6d817abefb4bc5b,São Pedro Church,,"[{'height': 3870, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102181826020175337198"">Jimmy Vazhakatt Devasia</a>'], 'photo_reference': 'CmRaAAAAoAdrBwIC6bo-wqvk6XNnNk88mFbauWDBJKed_QSAzvv46wGQu_sGgXlM3H1_x7lpjcvH7feGJ2YHNkWPc3s_8o77rnJniqCzUHtwWuaEH6uzz-qUlzp_DpYRVplFVpfIEhD3lInXf7WG_eYNvHXgbGcAGhTKMBW_JJkEkcyb3FgZnk0-4wYpCA', 'width': 3096}]",ChIJ624yk_q-vzsRS1inwISMJ4Y,"{'compound_code': 'GV2W+4V Goa Velha, Goa', 'global_code': '7J7MGV2W+4V'}",4.5,ChIJ624yk_q-vzsRS1inwISMJ4Y,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",75,TRUE,church,,
36,CLOSED_TEMPORARILY,"Bainguinim, Goa 403110, India","{'location': {'lat': 15.5006988, 'lng': 73.9056926}, 'viewport': {'northeast': {'lat': 15.50194527989272, 'lng': 73.90710987989272}, 'southwest': {'lat': 15.49924562010727, 'lng': 73.90441022010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e3852deae80946ae73edde53f8ba6682272b7bb2,Royal Chapel of St. Anthony,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108094283711520203561"">Gavin Octavio Joseph DSouza</a>'], 'photo_reference': 'CmRaAAAAIritJKjkB-tfCbBSTzA_JJtSypbHKVnHOeV0jp3W7HMTl8GJXIKwE17cvv7f_6Ux4BEdk57V2PBFHp1T8KamgE4-tk-BAEBvK3Zf31SwGjruhYRPooWQ8tz85dUwK3J6EhDgBtN9CTvOpIxnUE_1WaK8GhTOL9Bkq-XEZK7_J9O27UwUO0wttQ', 'width': 4608}]",ChIJ4TTwkvG-vzsR_nQNomX0_H8,"{'compound_code': 'GW24+77 Bainguinim, Goa', 'global_code': '7J7MGW24+77'}",4.5,ChIJ4TTwkvG-vzsR_nQNomX0_H8,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",10,TRUE,church,,
37,CLOSED_TEMPORARILY,"Ella, Goa 403402, India","{'location': {'lat': 15.5007507, 'lng': 73.9192269}, 'viewport': {'northeast': {'lat': 15.50205472989272, 'lng': 73.92052837989272}, 'southwest': {'lat': 15.49935507010727, 'lng': 73.91782872010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,26f1ed6ae2d8f22da5534d2671c762e2dcc4ca4b,Chapel of St. Francis Xavier,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106406634587936302381"">Rejin Joy</a>'], 'photo_reference': 'CmRaAAAAGP0eJMF7v1BrO0qmg-2oOzbA1SVfVa7CEWRaWVaL4xF7m4gDzycISpsMi9-EkJi47yU_zqniGoMtR7L9PYOBvG_iqNTuYBXAKU9CqxtYVmY3mWiUBT6-8kkju9f4GRRgEhDI4eNQhlLStEFU3xohFDpBGhQ34nod7wrPZyMBtFcMheaoee4npg', 'width': 4032}]",ChIJL5VuzY--vzsRomHlFP3bsyI,"{'compound_code': 'GW29+8M Ella, Goa', 'global_code': '7J7MGW29+8M'}",4.4,ChIJL5VuzY--vzsRomHlFP3bsyI,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",196,TRUE,church,,
38,CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India","{'location': {'lat': 15.4924326, 'lng': 73.9134459}, 'viewport': {'northeast': {'lat': 15.49381987989272, 'lng': 73.91474007989272}, 'southwest': {'lat': 15.49112022010728, 'lng': 73.91204042010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,4713e753b357d23428cfb8ff2faacddb3e4e95ce,Our Lady Of Miracles Church,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115774831166451790633"">Yogesh Patil</a>'], 'photo_reference': 'CmRaAAAA7x3tsgnTjrLdmPmRe7Qjgg2CoF3ZoXiAWNOQd6UNgCKH8wiq01EWKmyI9eCFgtYfMbdIocrenu8kH0ygYaf7nPrhRs9P-TW-zTblZgheUpEPHs-k2xl-dWyqdB6KGCwREhDNhj4lg9oAojp0FdCxHv-rGhQwUv-qRl-W6fTn_nGB5WcdjAXH0A', 'width': 4032}]",ChIJN1VVpu2-vzsRlQkcMrUJn4A,"{'compound_code': 'FWR7+X9 Goa Velha, Goa', 'global_code': '7J7MFWR7+X9'}",4.7,ChIJN1VVpu2-vzsRlQkcMrUJn4A,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",75,TRUE,church,,
39,CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India","{'location': {'lat': 15.5038813, 'lng': 73.91237559999999}, 'viewport': {'northeast': {'lat': 15.50533302989272, 'lng': 73.91369497989272}, 'southwest': {'lat': 15.50263337010728, 'lng': 73.91099532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,eb4250ab30dbf7dfab3c61410bcf04b4d4a140fa,Old Goa Book Stall (Jivitacho Sondex),,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104788354748986115677"">A Google User</a>'], 'photo_reference': 'CmRaAAAAsIwPMVtdmzfuhueNiSBHQ4K5l9DP59KUQGsHRCIfOs5vSy3NK1veP0N3s9ogNttL87Con3AvwxBWHPw6BEEFXEENHtgjytbO7PQKHm5O0r8YHSgw2JiGDSb9OL8gXVsLEhAaZUPNJpbW8gdLWeelilY_GhR7Y8Eh15VkKSjzTH40KPR8qsjGuQ', 'width': 1080}]",ChIJUaDp2fK-vzsR-hP5gyIRAOc,"{'compound_code': 'GW36+HX Goa Velha, Goa', 'global_code': '7J7MGW36+HX'}",4.5,ChIJUaDp2fK-vzsR-hP5gyIRAOc,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",17,TRUE,church,,
40,CLOSED_TEMPORARILY,"Old Goa Rd, Samper, Goa 403110, India","{'location': {'lat': 15.500979, 'lng': 73.91516659999999}, 'viewport': {'northeast': {'lat': 15.50235747989272, 'lng': 73.91652997989272}, 'southwest': {'lat': 15.49965782010728, 'lng': 73.91383032010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,76d37abba26efb19eab2cbdde1c798e70c5b6d82,St. Peter's Church,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101362081578942533781"">A Google User</a>'], 'photo_reference': 'CmRaAAAAhn-ze5FOZiHnNfIdgimDp8kwFi8gsoBHBJSWDei4irCZz_WjL1_NYq79lWwgMSw4yiQUUKvBmnQchHJBF8LhpHBwq2x9yxUA5ck-bb4Rh-_BkEoQzwQOT34CrxVpUMZDEhDJTwfI3TKOKatslYmOUJ8TGhQC-hU1DEbzZJYTgVal1-BSU5bD7Q', 'width': 1840}]",ChIJGXmddo2-vzsREFxFNNMNjFc,"{'compound_code': 'GW28+93 Goa Velha, Goa', 'global_code': '7J7MGW28+93'}",3,ChIJGXmddo2-vzsREFxFNNMNjFc,"['point_of_interest', 'establishment']",1,TRUE,church,,
41,CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India","{'location': {'lat': 15.5002453, 'lng': 73.90610579999999}, 'viewport': {'northeast': {'lat': 15.50159512989272, 'lng': 73.90745562989272}, 'southwest': {'lat': 15.49889547010728, 'lng': 73.90475597010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,c256008f6504f375d5a1d11c4e6a0348096266bd,Church of Our Lady of Grace,,"[{'height': 2327, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107413078216519708505"">Ashwinee Kumar</a>'], 'photo_reference': 'CmRaAAAA2DjdU4eoWq6lBDf2K9sTO4vTxbvbOavNy0y0VSo-aW15grv9kLA7e7LCUB5H-Im5yoqeWOPlT2sABozPiurmB22p0fM0o5AqTFM3Pr6k9a5mog7FRbYc1U_HAB5WuP0MEhDuKBUBFLCp4Q6yCUKezxRfGhTGQq1oYhR5p7ieHtvxVEU5x-rx0Q', 'width': 3490}]",ChIJxapT8fG-vzsRv5zxNSl-WWI,"{'compound_code': 'GW24+3C Goa Velha, Goa', 'global_code': '7J7MGW24+3C'}",4.4,ChIJxapT8fG-vzsRv5zxNSl-WWI,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",960,TRUE,church,,
42,CLOSED_TEMPORARILY,"North Goa, Goa 403110, India","{'location': {'lat': 15.503375, 'lng': 73.91043499999999}, 'viewport': {'northeast': {'lat': 15.50472482989272, 'lng': 73.91178482989272}, 'southwest': {'lat': 15.50202517010728, 'lng': 73.90908517010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,3b7077866d4b28255e228379dae9525cb1da87d1,Chapel of St. Catherine of Alexandria,,"[{'height': 1890, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118152664623483693827"">sam desouza</a>'], 'photo_reference': 'CmRaAAAADm4fpnF_aEaPQufs7xEd-Y1fjVS8pCEtOUVFO906jS2QMFL95RfyfKq2pBWsYZ0uTskKUJVEuhYOrvCrm3Sf2ImhrJTSeLkJTTLkZjtk82NSxTkOUzJROX-lwrO7S-ogEhA6WUJLvEV3WP-cCvO34TvSGhSmEjS6KlrefbnyOHRFiY6QWrkFyA', 'width': 2774}]",ChIJNcH7EPO-vzsRl1RKlSloJoI,"{'compound_code': 'GW36+95 Goa Velha, Goa', 'global_code': '7J7MGW36+95'}",4.3,ChIJNcH7EPO-vzsRl1RKlSloJoI,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",96,TRUE,church,,
