,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level
21,CLOSED_TEMPORARILY,"fauji dhaba, Aurangabad, Maharashtra, India","{'location': {'lat': 19.9124408, 'lng': 75.25236389999999}, 'viewport': {'northeast': {'lat': 19.91395132989272, 'lng': 75.2541193298927}, 'southwest': {'lat': 19.91125167010728, 'lng': 75.25141967010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,18e0bc42ccaf6d6225103ee8312e9c0d384b0c14,Aditya Krushi Parytan Kendra,True,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115324598015545880179"">Aniruddha Deshmukh</a>'], 'photo_reference': 'CmRaAAAAQ8SQjcKtMGjZluwQRgmghouv3AVxGGAJ9jvuVx5T9QKBFlOIHDUcw8QkbH-OWZAL5ecFOb9HykNCJrvh-tGr0a4dC_EeYBAlFb34C60c_zj8IiB35e1dIn8_375zo_t7EhBUxm-BgMWXPlJIRty0gb_OGhQWxoqljqQVEOp75xBugxc4ylwgvA', 'width': 4224}]",ChIJG4VooVeX2zsR8TF64kOMgOo,"{'compound_code': 'W762+XW Aurangabad, Maharashtra', 'global_code': '7JFQW762+XW'}",4.0,ChIJG4VooVeX2zsR8TF64kOMgOo,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",72.0,,campground,
22,OPERATIONAL,"265, Bhaskara A, Anuvihar Complex, Samarth Nagar, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.9590819, 'lng': 75.2235784}, 'viewport': {'northeast': {'lat': 19.96016052989272, 'lng': 75.22488957989272}, 'southwest': {'lat': 19.95746087010727, 'lng': 75.22218992010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,50b550315ef2b7cd6d13e6685db17d93604a7642,BaseCamp - Backpackers Campsite,,"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103490725244141897318"">A Google User</a>'], 'photo_reference': 'CmRaAAAAxsFG8Bv0zwvKpGp-TVyy6_P7bg_Mf1HVCIX_fWkDlgj7u2bpVtlaTi_mkOAPUooDJJ1bQacitQN0StMzJkU7haGNImq8szijjDrgCVW9J5wWNfZVcbtz-2uyenO0fCeOEhCe7Mzpd7gPT7mfm2w-AAr_GhRAoYDYFJCeBEhAx7E1DTW_buF2Tg', 'width': 1152}]",ChIJO8Sw-9yZ2zsR6VXZI2ttb8k,"{'compound_code': 'X65F+JC Aurangabad, Maharashtra', 'global_code': '7JFQX65F+JC'}",5.0,ChIJO8Sw-9yZ2zsR6VXZI2ttb8k,"['campground', 'lodging', 'park', 'point_of_interest', 'store', 'establishment']",5.0,{'open_now': True},campground,
23,CLOSED_TEMPORARILY,"Mangalam lawns, Beed Bypass Rd, near MIT college, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.841525, 'lng': 75.36383490000001}, 'viewport': {'northeast': {'lat': 19.84309677989272, 'lng': 75.36527867989273}, 'southwest': {'lat': 19.84039712010728, 'lng': 75.36257902010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,6f89c908fc3851fd9cb03a0e724a5da64fffaf13,Holi festival,True,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110540488065660540145"">A Google User</a>'], 'photo_reference': 'CmRaAAAAQs9CGOubzDfjEvLuxbM8oOVZjpfYC04k9OqJkH4s_OMMh2mO1__FBh9Z3Ly1NyBjskZ2sRjk6ozV1qGmHtzRWsGQc4uwC2rrVsHmR5adItPGuVV3DHNJHsEYkKT-yHISEhBqy9vXXEXJ_H4a5fucN-ULGhTEElMsoAXzavtgobhpS97VZyEq-w', 'width': 1205}]",ChIJITAVuO6Z2zsRFv6KlmkpFxs,"{'compound_code': 'R9R7+JG Aurangabad, Maharashtra', 'global_code': '7JFQR9R7+JG'}",0.0,ChIJITAVuO6Z2zsRFv6KlmkpFxs,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,,campground,
24,OPERATIONAL,"Hiranya Resorts, Vitkheda - Ellora Rd, adjacent to Daulatabad lake, Aurangabad, Maharashtra 431002, India","{'location': {'lat': 19.9587337, 'lng': 75.222379}, 'viewport': {'northeast': {'lat': 19.96009287989272, 'lng': 75.22376337989273}, 'southwest': {'lat': 19.95739322010728, 'lng': 75.22106372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,36dc8deb8744227f9a5c1ccd22b3e7e371e88964,Hiranya Resorts - Full of Nature,,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106622307614100891568"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2mz6nwrIH5VJyJ2lMLxVzJAjtLvdWCQ5_p74i275ow_THwbZXRGA6AvWooKZuLbqiO-jWVE3JuaXtYGZOBjl-nsbgbp6ElcMQpj0E1xAhwRIIVE8AuE-q0v_ViX8pr_MEhDI1nN5nMRhr8Hi-b2yypqWGhTRMZECO2gGGXyCmplevkA31MKUmg', 'width': 5616}]",ChIJOSC-KBaR2zsRtUCAHnX2A_Q,"{'compound_code': 'X65C+FX Aurangabad, Maharashtra', 'global_code': '7JFQX65C+FX'}",4.1,ChIJOSC-KBaR2zsRtUCAHnX2A_Q,"['campground', 'lodging', 'park', 'restaurant', 'food', 'health', 'point_of_interest', 'establishment']",1325.0,{'open_now': True},campground,
25,OPERATIONAL,"Dr Babasaheb Ambedkar Marathwada University Campus, Aurangabad, Maharashtra 431004, India","{'location': {'lat': 19.9064753, 'lng': 75.30438269999999}, 'viewport': {'northeast': {'lat': 19.90782512989272, 'lng': 75.30573252989272}, 'southwest': {'lat': 19.90512547010728, 'lng': 75.30303287010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,91acb933a1a191797fb8ca1e92d2e393eb0b3371,Goga Baba Hill,,"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111484607528116363018"">Kiran Dhokne</a>'], 'photo_reference': 'CmRaAAAAHaCZrM5QNqtUJwz6qjvQ_Lub5mzaBppBvYNzcsn-VJEd3UugbGBAhgoGGld-HVx1Zum3C0qmUTkM9OZ3ThnLLgWSwcFUfVspffeWjmq-01qlohfdt90QPxyvOV1u9BHdEhDVE0YxvZj5muudQv1p4lYxGhS_znRtSiGS2007Xo4p2naTf_eYWA', 'width': 4016}]",ChIJi4Y6qiCY2zsRkagXVJJmSS0,"{'compound_code': 'W843+HQ Dr Babasaheb Ambedkar Marathwada University Campus, Aurangabad, Maharashtra', 'global_code': '7JFQW843+HQ'}",4.5,ChIJi4Y6qiCY2zsRkagXVJJmSS0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1663.0,{},campground,
26,OPERATIONAL,"Fatiyabad, Maharashtra 431002, India","{'location': {'lat': 19.932973, 'lng': 75.20120399999999}, 'viewport': {'northeast': {'lat': 19.93431382989272, 'lng': 75.20259802989273}, 'southwest': {'lat': 19.93161417010728, 'lng': 75.19989837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,1087b4726c7b12311e468bf6b91cf0c22e760e27,Coconut Valley Farms,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101755634128358827267"">funny dunya</a>'], 'photo_reference': 'CmRaAAAAFR0QQ-D8HbgpyWWC8mAzQYtaRHn_aMMOUhjfc2QdC1xksEZ67gKfYWpiNoAdY3B7ZOQ-rnHEvQ2O9EB0_qjxsx6DUGdEKrz4t_M_lo-7aUYOTjV_od65dxRTQ-amoZ3bEhAuvk1orz33VLClBhB--LkpGhRFt6xA8aHTrMADExxYnl0hE17U6A', 'width': 1080}]",ChIJc919KlaQ2zsRFw10dJTWKUQ,"{'compound_code': 'W6M2+5F Fatiyabad, Maharashtra', 'global_code': '7JFQW6M2+5F'}",4.6,ChIJc919KlaQ2zsRFw10dJTWKUQ,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",9.0,,campground,
27,CLOSED_TEMPORARILY,"Randha fall, Bhandardara, Maharashtra 422604, India","{'location': {'lat': 19.5401598, 'lng': 73.8043533}, 'viewport': {'northeast': {'lat': 19.54150962989272, 'lng': 73.80570312989273}, 'southwest': {'lat': 19.53880997010728, 'lng': 73.80300347010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,5b69d7d4442dfe06e6ae0de0d5fd15d2b569bc92,Randha Fall Adventure Camping and Kayaking,True,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110802458152912703378"">Pramod Dhuri</a>'], 'photo_reference': 'CmRaAAAAox6L4B5b9skwDzl1qN9ksjjEW5CeTMrYlAWYspKXVG2cypjd7-hufWjiJkTkr5dPUz6JzZF7Gsl9OUa620oOHKXDixpbbdXrY7Wvw39sxF0ZS2JdqjyYpr4FMwxz5Z0rEhCzCan2WTXu0bOKCnjGBeqFGhQHWpx0dLghJi8gWbcFyeu7m9rh8Q', 'width': 6000}]",ChIJExk9mgJ13TsRCNgyyWAQFkU,"{'compound_code': 'GRR3+3P Bhandardara, Maharashtra', 'global_code': '7JFMGRR3+3P'}",4.4,ChIJExk9mgJ13TsRCNgyyWAQFkU,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",2233.0,,campground,
28,CLOSED_TEMPORARILY,"Ratangad to Rajur Rd, Bhandardara, Maharashtra 422604, India","{'location': {'lat': 19.5344322, 'lng': 73.7657936}, 'viewport': {'northeast': {'lat': 19.53604212989272, 'lng': 73.76768712989272}, 'southwest': {'lat': 19.53334247010728, 'lng': 73.76498747010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,72c007daa487ddf9964eb85f3ebeb8e8d3f0175b,CAMP AT BHANDARDARA,True,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106019045375979442247"">Ram Gosavi</a>'], 'photo_reference': 'CmRaAAAAH9Qdc5Mfg_nPS7XVgVlk4p_b7HTy9vLF7Qo2hY5W4fdQAvRFfF7Fq83qPpBRZBCV_FGe7a0hQcU1BhItvHQCSVK_ZISBJLXAndt2Hb-UTgot1OCAwQmKhf9h80bG8vDGEhDJlB7WNk7plstvGhvFLch3GhTU3GKv4gwS8P3aQN1t88BCGz9X0Q', 'width': 4000}]",ChIJJ1-IgzR03TsRQ7omwWtDQTc,"{'compound_code': 'GQM8+Q8 Bhandardara, Maharashtra', 'global_code': '7JFMGQM8+Q8'}",5.0,ChIJJ1-IgzR03TsRQ7omwWtDQTc,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",6.0,,campground,
29,CLOSED_TEMPORARILY,"Ahmednagar-Kalyan Rd, near Khubi, behind Saj By The Lake, Phata, Khubi, Maharashtra 412409, India","{'location': {'lat': 19.331042, 'lng': 73.810374}, 'viewport': {'northeast': {'lat': 19.33195527989272, 'lng': 73.81119202989272}, 'southwest': {'lat': 19.32925562010728, 'lng': 73.80849237010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,8a4efd031eac133457933fc6c5ab8fd86fe486ae,GreenScapein Trekking and CAMPING,True,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114202259973606686786"">A Google User</a>'], 'photo_reference': 'CmRaAAAAeZVBvhYS23lfwEaZmVfW2p_5yQ9NfV_h0p05fqY3Vzah0ThTi7T5f3PHjb5MY50bYUynYE0ImZSkxl2TQxs4a7izcKYhsI2yjv5ltJXVSvOyxDVgQGwASKEBuLWZzDEoEhBwG5Adiz_F2pptateAiFtQGhReaaM5IbM3V9er-OqddOm7AO7gmQ', 'width': 512}]",ChIJ2zdmdjZt3TsRb2LEcTYUo9o,"{'compound_code': '8RJ6+C4 Khubi, Maharashtra', 'global_code': '7JFM8RJ6+C4'}",4.6,ChIJ2zdmdjZt3TsRb2LEcTYUo9o,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",9.0,,campground,
30,CLOSED_TEMPORARILY,"Post Tal, Thakursai, Pavana Nagar, Maval, Lonavla, Maharashtra 410406, India","{'location': {'lat': 18.6538722, 'lng': 73.4957936}, 'viewport': {'northeast': {'lat': 18.65502082989272, 'lng': 73.49767127989271}, 'southwest': {'lat': 18.65232117010728, 'lng': 73.49497162010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,ccff0528c90dfe004fb5a61d2decd9c6b1250347,Pavana Lake Camping,True,"[{'height': 1986, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107418343155660319668"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2J2eGPPApeGn3ieYMR1YpnaIjgDNg_X3QZk9ShR0j52A8KeQpe7YVYjz-MWzGqRcj9-ATn9m-mWahw_Vmh_morjMRvc7jCFSQmNGZLUQHqSj-HKJYZFepcg3DfwTjCMrEhA3IFTY4ENPlPWaJpgE-pNXGhSAG2AGhbaJ9Ze_iPvmF0T0NC2ipQ', 'width': 4192}]",ChIJpZC3wkOowjsRAlcddVDy22M,"{'compound_code': 'MF3W+G8 Maval, Lonavla, Maharashtra', 'global_code': '7JCMMF3W+G8'}",4.4,ChIJpZC3wkOowjsRAlcddVDy22M,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",756.0,,campground,
31,CLOSED_TEMPORARILY,"Pawna Camping, Lonavla, Maharashtra 412101, India","{'location': {'lat': 18.684417, 'lng': 73.488477}, 'viewport': {'northeast': {'lat': 18.68581632989272, 'lng': 73.49012187989273}, 'southwest': {'lat': 18.68311667010728, 'lng': 73.48742222010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,28e71590811e4555415677b46720924999c03059,Pawana Lakeside Camping,True,"[{'height': 3712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104588978619847577673"">Mahesh Nair</a>'], 'photo_reference': 'CmRaAAAA-pDad0BVLrgCPOu5d2KPFZcy0POtGJAh2Gwiv2kJdZi5iSiHhjCtzsnsDRbXMFmSlGKr0VGx2u0IeQ6REG2c4YoWXLCZDaqnguZ6Y-BfX-NzMjAaVo_zLXfQKi1mk-fUEhAmlRdbYwhQ5exupfc7wMiZGhQJgV1bazldRV2OMngwcbP4qj4FGw', 'width': 5568}]",ChIJ_Te2e7WpwjsRWiF3QG_RiJk,"{'compound_code': 'MFMQ+Q9 Lonavla, Maharashtra', 'global_code': '7JCMMFMQ+Q9'}",4.4,ChIJ_Te2e7WpwjsRWiF3QG_RiJk,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",211.0,,campground,
32,OPERATIONAL,"Thakursai - Ajivali Road, Thakursai Pawana Nagar Tal, Dist, Maval, Lonavla, Maharashtra 410406, India","{'location': {'lat': 18.6589078, 'lng': 73.4958896}, 'viewport': {'northeast': {'lat': 18.66029932989272, 'lng': 73.49700622989272}, 'southwest': {'lat': 18.65759967010728, 'lng': 73.49430657010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,9b13ee7084474835f01192886138819094a16b7e,Pawna Lake Camping Pawnacamp,,"[{'height': 2364, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100916956069069882567"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJkYvENyYX4UcORxLYHoZZQG5hCdCYfc2uhpdPzlJBxt0-z7vyROBQ7QzJpK56tdgjN_tvOBUlmpBASKrFffGW8Jk8dH90oSOxvGSEb709TzjSI3Hf3-k40tFsRBQeC67EhCWNYjiI2n_VNZzfZUuOf-fGhRojjYCMPHPK2gtoA6lPK7FzRumbQ', 'width': 3546}]",ChIJR9jZ70KowjsRBZpaWXW8QZA,"{'compound_code': 'MF5W+H9 Lonavla, Maharashtra', 'global_code': '7JCMMF5W+H9'}",4.3,ChIJR9jZ70KowjsRBZpaWXW8QZA,"['campground', 'tourist_attraction', 'lodging', 'park', 'point_of_interest', 'establishment']",1843.0,{'open_now': True},campground,
33,CLOSED_TEMPORARILY,"Eden Hills, Pendhari, Maharashtra 421402, India","{'location': {'lat': 19.2862306, 'lng': 73.6391064}, 'viewport': {'northeast': {'lat': 19.28760452989272, 'lng': 73.64046217989272}, 'southwest': {'lat': 19.28490487010728, 'lng': 73.63776252010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,09c97dff4c3488f116e3c2dcbae793ac4154cd03,Malshej Nature Camp,True,"[{'height': 3144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103777781037861347199"">A Google User</a>'], 'photo_reference': 'CmRaAAAAamvEEY3nHfyFDNZ8AYqicOAfd7DbEtxqKZLxitijJJgSQP8RQ1hxbgr_vK54-TvJFbd81zpoBHU8Ag5x4WkXXz6beJUp9PepU3cdovLhpYrDJYmAiIsrbORhVkO1p1AkEhAn-iehzHsimSVoPmygqewnGhRAG50jNQ_ZilllAdZpEMhWpMRKaw', 'width': 4192}]",ChIJ3_YOgK1n3TsRl80hh84o1rQ,"{'compound_code': '7JPQ+FJ Pendhari, Maharashtra', 'global_code': '7JFM7JPQ+FJ'}",4.8,ChIJ3_YOgK1n3TsRl80hh84o1rQ,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",61.0,,campground,
34,CLOSED_TEMPORARILY,"Sayde, Igatpuri, Maharashtra 401604, India","{'location': {'lat': 19.7685223, 'lng': 73.4376296}, 'viewport': {'northeast': {'lat': 19.76985452989272, 'lng': 73.43902272989273}, 'southwest': {'lat': 19.76715487010728, 'lng': 73.43632307010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,f994a577df67a0fd9781a2096b3bb342f33b4b4a,Igatpuri Camping and Watersports - Treks and Trails,True,"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100486294711472673848"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJ-EjGKV4S6XrfTRYiV1MkbzTsIaev44iujU1X6degayzymDlS4cznuZTYgKzoRwEGINoUQtkrccaPFxFkHIo9d9xCjruGKW76cR41mAJZO77YWFKdZdERbTOHbvoWGWcEhD4X_wJTfJjVfiv_m7f3_LzGhS8EiF3rBDDWJHxZ_S2jLZVkpPf2A', 'width': 7952}]",ChIJiculVzFj5zsRLamxte_etXY,"{'compound_code': 'QC9Q+C3 Igatpuri, Maharashtra', 'global_code': '7JFMQC9Q+C3'}",4.0,ChIJiculVzFj5zsRLamxte_etXY,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",61.0,,campground,
35,CLOSED_TEMPORARILY,"105, Sudha Narayan Apt Shindenagar, Opp Maratha Mandir, Bavdhan, Pune, Maharashtra 411021, India","{'location': {'lat': 18.5126849, 'lng': 73.7832865}, 'viewport': {'northeast': {'lat': 18.51407857989272, 'lng': 73.78464052989273}, 'southwest': {'lat': 18.51137892010728, 'lng': 73.78194087010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,3964a311bc124ed64f53bb398efb705b8ac4c952,Nisargshala Camping booking,True,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102323850589675523609"">Torna Hikers</a>'], 'photo_reference': 'CmRaAAAAp0_Rv87UJLfTJSkub9axNiir7vY3Bg8dt7dlePZS4Aazy6s9YuDbhziKnZXBq46cPcBxLSWquxA2S-oEnrpy1roiD8J7fgxO8vGSE-RpzMs4ig2yv3Sj6bwoggNcS1RKEhDDyJslnZ1arFaBzJA9Kfh5GhS6zmqcc_eVZBaXgzaP_PTndCYIHQ', 'width': 960}]",ChIJRVACQb6_wjsRH2pGotVXDic,"{'compound_code': 'GQ7M+38 Bavdhan, Pune, Maharashtra', 'global_code': '7JCMGQ7M+38'}",4.4,ChIJRVACQb6_wjsRH2pGotVXDic,"['campground', 'local_government_office', 'lodging', 'park', 'point_of_interest', 'establishment']",30.0,,campground,
36,CLOSED_TEMPORARILY,"Tikonapeth, Near, Pawana lake, Tikona, Maharashtra 410406, India","{'location': {'lat': 18.6411829, 'lng': 73.5129329}, 'viewport': {'northeast': {'lat': 18.64256662989272, 'lng': 73.51420057989273}, 'southwest': {'lat': 18.63986697010728, 'lng': 73.51150092010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,348361fc0c0a3189944bb8c981aefd40a9d51cf3,Rusticville Farmstay And Camping,True,"[{'height': 543, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100139523236549557646"">Rusticville Camping Ground</a>'], 'photo_reference': 'CmRaAAAAbqmImlnwKwp0VmcUyNWMZuvZTfAtppKnf0tPtP9BUmJSxTAHoPmcsqMCQYgEJ9klQHlIhQyQfWBrashHBu5ggkRL-rAzGjrGtOs3Pa9PMm9pw2GhaM_KqzcApk8alZc9EhDz21Iijf4MrY3vkYp3VN-mGhRBpVMZghAVsXpflQvyO3xzijvCaw', 'width': 963}]",ChIJAzz2hICowjsR5pFEHid_XFQ,"{'compound_code': 'JGR7+F5 Tikona Peth, Maharashtra', 'global_code': '7JCMJGR7+F5'}",4.2,ChIJAzz2hICowjsR5pFEHid_XFQ,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",256.0,,campground,
37,CLOSED_TEMPORARILY,"khadak gevande thakursai, below dellas bunglow, Pune, Maharashtra 410406, India","{'location': {'lat': 18.630481, 'lng': 73.4964287}, 'viewport': {'northeast': {'lat': 18.63185212989272, 'lng': 73.49776277989272}, 'southwest': {'lat': 18.62915247010728, 'lng': 73.49506312010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,2a6f9c8db9654812cefb67914cc540377480c6f7,Pawna Lake Camping Thrillophilia | Pawna Lake Camping Near Mumbai | Camping at Pawna in Pune,True,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110424541310778096149"">A Google User</a>'], 'photo_reference': 'CmRaAAAAkkOvMiW7zMdVWxOGiTZlfBdSlSbGXFouIfnFsyw2OF6JV4Kggrs5tzCOxlBD9pJurMgNOvBDmObjEV7inf4jxBC5c3kXTwjeumhGGutH96Kxb1SW3iB80SvdLtCjnG6kEhCk8JnOF7WfHSY0eBUFuaqvGhSk_aNlCY2OPa_ROBQJvcbpczjCFg', 'width': 975}]",ChIJu_glSAanwjsROdql7CihsiA,"{'compound_code': 'JFJW+5H Gevhande Khadak, Maharashtra', 'global_code': '7JCMJFJW+5H'}",4.9,ChIJu_glSAanwjsROdql7CihsiA,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",590.0,,campground,
38,CLOSED_TEMPORARILY,"Thakursai,post-pavananagar,Tal-maval, Lonavla, Maharashtra 410406, India","{'location': {'lat': 18.653619, 'lng': 73.49629999999999}, 'viewport': {'northeast': {'lat': 18.65489422989272, 'lng': 73.49792447989272}, 'southwest': {'lat': 18.65219457010728, 'lng': 73.49522482010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,4a597746213d283a09d2c0cf8d251613cc5f78ef,Pawana Lake camping,True,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108299655649608031751"">khushboo goyal</a>'], 'photo_reference': 'CmRaAAAA7NEFgECvcVWgDxfDdaectsSHYuW4d8IJHjno3Cavw6p5a_xCJCVa9bEDKGfpSlGSrDoA27SeyESNJIV3prm1CpJ04GzCcIiCudbLGpi5yskKJQS6gZ3WXBGkNX5p85qZEhCwxilmPTQmpT8tQmGUESKBGhSIXLN9cNemyNqXEU8vu_D6Xl7fnw', 'width': 4160}]",ChIJ17r4Oe2pwjsRpG8TZelX7lI,"{'compound_code': 'MF3W+CG Lonavla, Maharashtra', 'global_code': '7JCMMF3W+CG'}",4.4,ChIJ17r4Oe2pwjsRpG8TZelX7lI,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",47.0,,campground,
39,OPERATIONAL,"At Post - Kashig,Taluka Mulashi, Paud, Lonavala Rd, Hadashi, Maharashtra 412108, India","{'location': {'lat': 18.6085059, 'lng': 73.5189736}, 'viewport': {'northeast': {'lat': 18.60998417989272, 'lng': 73.52048282989273}, 'southwest': {'lat': 18.60728452010728, 'lng': 73.51778317010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,0ef70111c56192003c92e0823ea2d3fabe0bab3f,Tikona Picnic - Lakeside Agro Tourism,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104324952100834610773"">prits</a>'], 'photo_reference': 'CmRaAAAAK0KTrVeBYzLW-jzUwfsy1vVz-W0Ti52JAGOnwLuYGjiPnCBccGBHLHDmG9sB6lFWWuYKGCQ7iEOBxJHE-kwJbwE8v52tVENOc8Vcr_GwJpxP_yznXgMrtJsP8DAN5FMkEhDJ9YjiY9CT0K3OQ2Hv7hw7GhSnGkORMW1dgaMDdNroxKLt0Z9E0A', 'width': 1280}]",ChIJ9ULYuk6mwjsRGPP96L_njPo,"{'compound_code': 'JG59+CH Hadashi, Maharashtra', 'global_code': '7JCMJG59+CH'}",4.4,ChIJ9ULYuk6mwjsRGPP96L_njPo,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",603.0,{'open_now': True},campground,
40,CLOSED_TEMPORARILY,"Jalna Road, near S.F.S School, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8724499, 'lng': 75.350568}, 'viewport': {'northeast': {'lat': 19.87385542989272, 'lng': 75.35171192989272}, 'southwest': {'lat': 19.87115577010728, 'lng': 75.34901227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,510d85a6641298e23dffacf10d3217a18f12b00d,St. Thomas’ Church,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116090695242839216522"">shrey chauhan</a>'], 'photo_reference': 'CmRaAAAAj9qSh0hw9gr3X85cq3lq7IpVOdMDu62MAD-adZHw3kXewnJbx010I200Xfkol81iLc0NCpx58LJUHvP7tAO_5zS0TK64UU4dOgvnZu4wHdx-ORxcFJUVoSbJVsIvPWP_EhB4H20qWoVEsjR04P2zL7kTGhR25f5OqFlKoTV1PY3mcE04uOHa5g', 'width': 4160}]",ChIJ27qWLoWi2zsRMZ9X7AOHnWY,"{'compound_code': 'V9C2+X6 Aurangabad, Maharashtra', 'global_code': '7JFQV9C2+X6'}",4.7,ChIJ27qWLoWi2zsRMZ9X7AOHnWY,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",46.0,,church,
41,CLOSED_TEMPORARILY,"Ayodhya Nagar, N 7, Cidco, near Sai Baba Mandir, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8934609, 'lng': 75.360322}, 'viewport': {'northeast': {'lat': 19.89474832989272, 'lng': 75.36170097989272}, 'southwest': {'lat': 19.89204867010728, 'lng': 75.35900132010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,f033e861b947a7f493e2319c69513dab1c28150e,St. John The Evangelist's Church,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117993696511417801407"">john rodrigues</a>'], 'photo_reference': 'CmRaAAAAVyh0Bef7fLv8M3AxYky94EPCAfPJsXRlowcZLd4xo-yRSOGj4-vVYxgA3IC16Iw8Be3BQcBvhpzFaKFYWJLdfLf9X6hSge71oDPTzE4j8QQS1i4Y9kI-GwzYfgkvo0wJEhDzFamlEzJ1qZdNHGoSHur7GhR0J3LTMTX21QN9bNURKhP8uK1qkA', 'width': 4160}]",ChIJT8iODLmi2zsRq2LIKkZdYYA,"{'compound_code': 'V9V6+94 Aurangabad, Maharashtra', 'global_code': '7JFQV9V6+94'}",4.2,ChIJT8iODLmi2zsRq2LIKkZdYYA,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",14.0,,church,
