,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level,results
21,CLOSED_TEMPORARILY,"Sisiyawas, Rajasthan 302028, India","{'location': {'lat': 26.9973872, 'lng': 75.84891}, 'viewport': {'northeast': {'lat': 26.99873702989272, 'lng': 75.85025982989272}, 'southwest': {'lat': 26.99603737010728, 'lng': 75.84756017010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,f01f0d1cbddd216a67a3eee0279e9534d52d01dc,Camping Ground,True,,ChIJke3EwMuxbTkR68JzybE6gmo,"{'compound_code': 'XRWX+XH Sisiyawas, Rajasthan', 'global_code': '7JRQXRWX+XH'}",5.0,ChIJke3EwMuxbTkR68JzybE6gmo,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",2.0,,campground,,
22,CLOSED_TEMPORARILY,"Polot.N.1576Gangapol.polis.sathan, Jaipur, Rajasthan 302002, India","{'location': {'lat': 26.9316982, 'lng': 75.8408865}, 'viewport': {'northeast': {'lat': 26.93307027989272, 'lng': 75.84212017989272}, 'southwest': {'lat': 26.93037062010728, 'lng': 75.83942052010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,220c73b3be42a93b77c82eab34059d5226d33c9e,TENT HOUSE,True,,ChIJ8drwSduxbTkRpD4m5nRfMEg,"{'compound_code': 'WRJR+M9 Jaipur, Rajasthan', 'global_code': '7JRQWRJR+M9'}",0.0,ChIJ8drwSduxbTkRpD4m5nRfMEg,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,,campground,,
23,CLOSED_TEMPORARILY,"217, Vijay Nagar Kachhi Basti, Behind Sector No.2, Shasri Nagar, Jaipur, Rajasthan 302002, India","{'location': {'lat': 26.9401859, 'lng': 75.8359646}, 'viewport': {'northeast': {'lat': 26.94156377989272, 'lng': 75.83733257989272}, 'southwest': {'lat': 26.93886412010728, 'lng': 75.83463292010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,12f7f0528a060bb53a357d733ea05ef9b882a3c7,Experience Desert Holidays,True,"[{'height': 432, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100872103965333291628"">Indian Desert Holidays</a>'], 'photo_reference': 'CmRaAAAAkqRJrnmyK8KGqadthSjrDJ0ZhVW7yFydeF4rGouYQkW3sEq0BcKwApyJuO1SY7NsYchqZDXhJu2lduE91sOdT4Tspm23axxY4wVggBHBqv-e11YoLQnfEswfclvU62I-EhDj_ph1D3m80Jr-nVODiZ0jGhT2Ar0fk-qmQyxsOrtQYxx0FCddMA', 'width': 767}]",ChIJ41ftE0QcbDkRV1XRdtTr6BU,"{'compound_code': 'WRRP+39 Jaipur, Rajasthan', 'global_code': '7JRQWRRP+39'}",5.0,ChIJ41ftE0QcbDkRV1XRdtTr6BU,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,,campground,,
24,OPERATIONAL,"76/1, Shipra Path, Mansarovar Sector 7, Shipra Path, Barh Devariya, Mansarovar, Jaipur, Rajasthan 302020, India","{'location': {'lat': 26.8604867, 'lng': 75.7736931}, 'viewport': {'northeast': {'lat': 26.86184527989272, 'lng': 75.77496817989272}, 'southwest': {'lat': 26.85914562010728, 'lng': 75.77226852010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,8e417c5ccdc648ab965932b2449e0dfe7ffcfb99,landscape park,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105321562088560647927"">Gaurav Yadav</a>'], 'photo_reference': 'CmRaAAAAoFwzP9xBgKsAdssIJELQK8bqQlDRxSf3XXVfSTz935mHg-TueFbFU2VTMRffwOZF5tXcDDpci_CzRotIeI-9wl6xVvfmPcfZkWwbpasklWqjx-1qK70Hd_f79T0tH7orEhARiN1Ma3JCc0kIqpR_n_-kGhRMOycryvq-9FnKi-LD52LqElfgMQ', 'width': 3264}]",ChIJOwWuQbC1bTkRECyavUjl-XU,"{'compound_code': 'VQ6F+5F Mansarovar, Jaipur, Rajasthan', 'global_code': '7JRQVQ6F+5F'}",4.3,ChIJOwWuQbC1bTkRECyavUjl-XU,"['park', 'campground', 'lodging', 'point_of_interest', 'establishment']",128.0,{},campground,,
25,CLOSED_TEMPORARILY,"Nathawat Farm - Sirani Village Post - Kalwara, Sanganer, Jaipur, Rajasthan 302037, India","{'location': {'lat': 26.7682564, 'lng': 75.6293081}, 'viewport': {'northeast': {'lat': 26.76961952989272, 'lng': 75.63060137989271}, 'southwest': {'lat': 26.76691987010727, 'lng': 75.62790172010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,144e8e6c0827f2a8866c51d96e1015df1dcb8f48,Sirani Camps,True,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116403231922471104874"">A Google User</a>'], 'photo_reference': 'CmRaAAAAG4cykIVrmDuWcfYMup1OlV3x5IQRSVjJkjFJnB8XGmp6xj-xkBQtgVCtqb7yN56s9ujugNuKeL5fwracfhOu8bv2IPs4Y3p5gF5XD9mNrpiKtgod2PhRAesUAFhrhktMEhDGg-VozIzo8OFhusgJGEkFGhRMPMhQ4bSwZL3e6PhXqF5NyQ4fdg', 'width': 960}]",ChIJr9XS2Js1bDkREsXcqrBd_Qg,"{'compound_code': 'QJ9H+8P Sirani, Rajasthan', 'global_code': '7JRQQJ9H+8P'}",4.7,ChIJr9XS2Js1bDkREsXcqrBd_Qg,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",24.0,,campground,,
26,OPERATIONAL,"Anantpura, Rajasthan 303704, India","{'location': {'lat': 27.1318642, 'lng': 75.75381879999999}, 'viewport': {'northeast': {'lat': 27.13320982989272, 'lng': 75.75516757989271}, 'southwest': {'lat': 27.13051017010728, 'lng': 75.75246792010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,e54d79deddcbe085fc75b59eb8fe1639e4f21152,"Rocksport Camp, Jaipur",,"[{'height': 1824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114409139942326157299"">A Google User</a>'], 'photo_reference': 'CmRaAAAAtsq0hLAAjrsZ2g-KwzdqLPO5RrMldGcoET4xAv-H-vG1wljv7zvfGKZvz6UfrlkgTaiGIXU1wj-gb--3HKANqj_6t_b_Nh6kbgFhjZrtqdYMYgqLcc_H4xnNT1Tgv-_WEhA2n9Yo6lIJmc3sRPEONM1DGhQPc9YAY1ZXX6EikXybVIaUB6yYFw', 'width': 4000}]",ChIJlYCejJirbTkRdk0y-Ab6ca0,"{'compound_code': '4QJ3+PG Anantpura, Rajasthan', 'global_code': '7JVQ4QJ3+PG'}",4.4,ChIJlYCejJirbTkRdk0y-Ab6ca0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",36.0,{'open_now': True},campground,,
27,OPERATIONAL,"NH 11C, Delhi - Jaipur Expy, Achrol, Rajasthan 303002, India","{'location': {'lat': 27.1358492, 'lng': 75.9792026}, 'viewport': {'northeast': {'lat': 27.13654805, 'lng': 75.98083994999999}, 'southwest': {'lat': 27.13375265, 'lng': 75.97429055}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e705bc3dcacf88beb7b1961c8ed8adf95399c5a7,Moto Sport Park,,"[{'height': 3121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108596760723260769440"">A Google User</a>'], 'photo_reference': 'CmRaAAAAkIZL4OFXyUOOpbA2Iw4z9pgKzbsDOdAkxwuH82uvGKFq8RC3gTd-ApCOrVCj7JkpUvES5dharGIwvcV617wGrqQUiqRKGXR9lZq-p5U-1dBDnBD07Q18FcolfmallzIuEhCqv3i-USNrakYOf0AleMtJGhSiML9RtADLYV2HkC_fXtDEvYLydA', 'width': 5456}]",ChIJuxW-8bqmbTkRrBtyGGeB1Hc,"{'compound_code': '4XPH+8M Achrol, Rajasthan', 'global_code': '7JVQ4XPH+8M'}",4.6,ChIJuxW-8bqmbTkRrBtyGGeB1Hc,"['campground', 'parking', 'tourist_attraction', 'amusement_park', 'lodging', 'park', 'point_of_interest', 'establishment']",184.0,{'open_now': True},campground,,
28,CLOSED_TEMPORARILY,"Shrirampura, Rajasthan 303905, India","{'location': {'lat': 26.7323848, 'lng': 75.7448701}, 'viewport': {'northeast': {'lat': 26.73383502989272, 'lng': 75.74626767989271}, 'southwest': {'lat': 26.73113537010728, 'lng': 75.74356802010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,38ea11edd830fc832daf1a37d72302ff8a4c025e,Prim Habitat,True,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100056748243248371853"">Er.SURESH MEENA</a>'], 'photo_reference': 'CmRaAAAAOPVybezpy-CNPi9Fbnf36ah6yyb7IGC_CBt9UTxbJw05jbCdqamLWnFKB9W2sAxG-HWXB_wQ8DLHSxd6sal5K72AlOXgSvr_gROBNHGt1mv8TaqAG8PHEli5Es6dwTEVEhDSrTZbrBc0so35SBmZXRgeGhSNs0gHm0Ebb8-D-BL96dUOLw1zsA', 'width': 2448}]",ChIJ_yonE7HLbTkRre3BUWegPPg,"{'compound_code': 'PPJV+XW Shrirampura, Rajasthan', 'global_code': '7JRQPPJV+XW'}",2.3,ChIJ_yonE7HLbTkRre3BUWegPPg,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3.0,,campground,,
29,CLOSED_TEMPORARILY,"Village Novrang Pura, NH248A (Jaipur - Sariska - Alwar Highway, near Sariska National Park, Viratnagar, Rajasthan 303003, India","{'location': {'lat': 27.4123194, 'lng': 76.132159}, 'viewport': {'northeast': {'lat': 27.41326682989272, 'lng': 76.13352267989272}, 'southwest': {'lat': 27.41056717010728, 'lng': 76.13082302010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,7a7ef535fcc602888060cfffa8fa4d89df3469f4,Bikamp Aravallis Camp Resort in Sariska,True,"[{'height': 3632, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102217026880720687257"">A Google User</a>'], 'photo_reference': 'CmRaAAAAN7AplHTgBvdoi4V0UtZoUGG9l6R2onIhuj-g7PgmvZ3f1oE91qthtEhUBkDoQUD9opsLv8XGu1oxZPN9VJpLOtxJDPcGpBwEiKfkNQUTqVjpq9qYI9RcrihaXKj4yP9rEhA1hAgw71F9xyQt20SnbJ4VGhSdMbNFRkDXcx7LYCh8ZmpFp9zEAA', 'width': 5780}]",ChIJpaODR4BybTkRwG8r63kNjNI,"{'compound_code': 'C46J+WV Viratnagar, Rajasthan', 'global_code': '7JVRC46J+WV'}",4.2,ChIJpaODR4BybTkRwG8r63kNjNI,"['campground', 'spa', 'lodging', 'park', 'point_of_interest', 'establishment']",90.0,,campground,,
30,OPERATIONAL,"RJ SH 25A, Doroli, Rajasthan 301408, India","{'location': {'lat': 27.2081133, 'lng': 76.4860885}, 'viewport': {'northeast': {'lat': 27.20949557989272, 'lng': 76.48740552989271}, 'southwest': {'lat': 27.20679592010728, 'lng': 76.48470587010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,4d6750b3719cb339f87e4751e50c02b894a50796,"CT Resort Jungle Camp, Sariska",,"[{'height': 581, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102065231748912245349"">A Google User</a>'], 'photo_reference': 'CmRaAAAATgjIqAvtnOBsBMajSbZdQbHxV5ZkihT2Y-CpUJMLxVt7cI90jimSR5u-HQ9ES0wb_ERg9kfa7kCelXoO7A1zTfDmlMtjc60_4tg2WuypQgxoPNooPyyBPrACah2J6Y1fEhAby7uR9GgGFQSvzxTpMfvnGhTkoGFqbF2AuZ2eXLGGrxxtG7L5wA', 'width': 1032}]",ChIJwxx1bw5_cjkRxahUD_kV5i4,"{'compound_code': '6F5P+6C Rundh Umri Deori, Rajasthan', 'global_code': '7JVR6F5P+6C'}",4.2,ChIJwxx1bw5_cjkRxahUD_kV5i4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",224.0,{'open_now': True},campground,,
31,OPERATIONAL,"Amarsar- Kalka Mata Rd, Amarsar, Rajasthan 303601, India","{'location': {'lat': 27.373157, 'lng': 75.85639599999999}, 'viewport': {'northeast': {'lat': 27.37471392989272, 'lng': 75.85752082989272}, 'southwest': {'lat': 27.37201427010728, 'lng': 75.85482117010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,5bc0ba76cfb6f9e89c0610ffba1cae6287a5719f,Amarsar Camps,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113693020987592542767"">umang singla</a>'], 'photo_reference': 'CmRaAAAAVpvI3OzfyHAED2PRNPjSU57TdVu97wGRUdW0GDkEPNBNPIb6hSC5Fwote718bsk766JEnpMd85rsEsxk4YgWnRQvXswe2zC7HrqvQ8YN6_u99FEJ6oY5bTLc6mM2THLKEhDKPPoD7jv3vYVB_qEV6r-hGhS_AxsSZhQ8dHo7y_gBFc8AeFeTDw', 'width': 4032}]",ChIJxR-uIaIFbTkRihJ7IJ13qms,"{'compound_code': '9VF4+7H Amarsar, Rajasthan', 'global_code': '7JVQ9VF4+7H'}",4.5,ChIJxR-uIaIFbTkRihJ7IJ13qms,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",14.0,{'open_now': True},campground,,
32,CLOSED_TEMPORARILY,"Jaipur Road, near New High Court, Jhalamand, Jodhpur, Rajasthan 342001, India","{'location': {'lat': 26.2336376, 'lng': 73.0619388}, 'viewport': {'northeast': {'lat': 26.23508262989272, 'lng': 73.06345562989273}, 'southwest': {'lat': 26.23238297010728, 'lng': 73.06075597010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,39034f6d3694ff919453b43ded2d5258072208a9,Kross Adventure Campsite,True,"[{'height': 537, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104042314205283497168"">A Google User</a>'], 'photo_reference': 'CmRaAAAAhJe0URwTEs1grQ93hVFKXbKpKoTX1RscGFLxMuHick0BvBQbzsrc9t__5siQbcifgVbSRmLkruTXPrwJjDilAmh1gAka8mYtQWOrb7QjnQdV_5XEOC-3FizjWzHVi5hpEhBVg1p-oaY4MmZ7ozNyTWG1GhRPn-1atl113CccCUi6bE_wAzkIow', 'width': 868}]",ChIJxydwebSLQTkRh3DLhNB_X3E,"{'compound_code': '63M6+FQ Jhalamand, Jodhpur, Rajasthan', 'global_code': '7JRM63M6+FQ'}",4.6,ChIJxydwebSLQTkRh3DLhNB_X3E,"['campground', 'cafe', 'lodging', 'park', 'food', 'point_of_interest', 'establishment']",12.0,,campground,,
33,CLOSED_TEMPORARILY,"Majhewla, Rajasthan 305021, India","{'location': {'lat': 26.559271, 'lng': 74.5717292}, 'viewport': {'northeast': {'lat': 26.56039504999999, 'lng': 74.57781920000002}, 'southwest': {'lat': 26.55589885000001, 'lng': 74.56969919999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,af595ed69f98a2c9fb7e7ef29e3b6abef17dbe8d,Exotic Nature Camp,True,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118342740194096620780"">A Google User</a>'], 'photo_reference': 'CmRaAAAA1ppcTdZf3zRXSOgm15tysiPjFmhCPGdiiarS8_HW2DxBrH05HG2Xl3k-nmO4s5yGeumQL8eRSnaQlQm2QrhM8klayTDJ7du_KAhp_qI43LiFmRLIvidBNuKZ3jqkzAVeEhCmVs1Boiloc1ef_BbRwIwQGhTR2d2OxRD_7AKjSFCilwFNc83Bog', 'width': 1280}]",ChIJz_gXO2DCazkRmHQ-PcWbapM,"{'compound_code': 'HH5C+PM Majhewla, Rajasthan', 'global_code': '7JRPHH5C+PM'}",4.8,ChIJz_gXO2DCazkRmHQ-PcWbapM,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",5.0,,campground,,
34,CLOSED_TEMPORARILY,"Ghooghra, Rajasthan 305023, India","{'location': {'lat': 26.5115445, 'lng': 74.6848953}, 'viewport': {'northeast': {'lat': 26.51283952989272, 'lng': 74.68622937989271}, 'southwest': {'lat': 26.51013987010727, 'lng': 74.68352972010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,e3416b49871b19ad8fefa449a064f50029d7d29d,Terra Walker Camp (Ajmer),True,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106980723509279130514"">lovepreet singh josan</a>'], 'photo_reference': 'CmRaAAAAm4Ymgma1RP97A4Ni_DujGUpak0TUJwJlxEpLDvnRVpJz6duA2W9dCvKyjozzd0DqNvAyg9pAIap03A7q34abZrQdbXfR4I32criVkRm2L9Wc1uJmS4NmUvhCi-ghP9tvEhDXpjnjo552sk7EskS6CHdqGhRAP9j-3Df7tdVt-EbF7b_mhxpJXw', 'width': 3968}]",ChIJdbBkRAjmazkR8LFoEYDXCf8,"{'compound_code': 'GM6M+JX Ghooghra, Rajasthan', 'global_code': '7JRPGM6M+JX'}",3.2,ChIJdbBkRAjmazkR8LFoEYDXCf8,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",11.0,,campground,,
35,OPERATIONAL,"Near Mokhampura Chouraha, Mokhampura Keriya Link Rd, Mokhampura, Rajasthan 303604, India","{'location': {'lat': 26.7728928, 'lng': 75.3631029}, 'viewport': {'northeast': {'lat': 26.77445502989272, 'lng': 75.36444192989272}, 'southwest': {'lat': 26.77175537010728, 'lng': 75.36174227010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,a755fa68a8af311394c91e166cd23ae58d362def,The Resort Villas,,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104525679522193940987"">Taani Villas</a>'], 'photo_reference': 'CmRaAAAAY7ec7jAAlxhuTDGz7ElYMQCkDEFOlSul8WJ5OxfBH61chGhC684k-hoDj-Cmbl-4djZGSsufAZdCq4niFvPkgZn5x2DuzF_GfMHbElQNTq_CKUTyBdaxUQHhfJpxEInYEhBoLu6tkCF60zayEnMTxvR3GhQEQKN31athGeYYdYxNaiM40o4LKg', 'width': 1200}]",ChIJaR4i3vI_bDkR5zNeb_9w2kA,"{'compound_code': 'Q9F7+56 Mokhampura, Rajasthan', 'global_code': '7JRQQ9F7+56'}",4.0,ChIJaR4i3vI_bDkR5zNeb_9w2kA,"['campground', 'lodging', 'park', 'health', 'point_of_interest', 'establishment']",24.0,{'open_now': True},campground,,
36,OPERATIONAL,"Subhash Chowk Station road malakhera, Alwar, Rajasthan 301406, India","{'location': {'lat': 27.3104429, 'lng': 76.4389167}, 'viewport': {'northeast': {'lat': 27.43407514999999, 'lng': 76.46126854999999}, 'southwest': {'lat': 27.18230455, 'lng': 76.37186115000002}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,4836eea2bd18f2529d900640a1153c9237f1bb3b,Sariska Tiger Reserve,,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108409436080167997496"">Bhishm Rathore</a>'], 'photo_reference': 'CmRaAAAAW-ha-dy5buMyfohgveHTdb31hcuKkwRBs1pSBk4pvB8WNCtq6tKMRLHrzPG9K3CFGiY1DGgrxN7Wsu4G5Zi0oG0kkH_Ow_P4lLDDbQi_z97euSsr8dFM0KNx4-0kNeGXEhBVTIEK1Cf9OW20ToyCZZYpGhTTwn-JTqvjj597ICT2CSWFq9IcgQ', 'width': 1000}]",ChIJXS44VK1_bTkRJk5ZLkOsYEg,"{'compound_code': '8C6Q+5H Rundh Baleta, Rajasthan', 'global_code': '7JVR8C6Q+5H'}",4.3,ChIJXS44VK1_bTkRJk5ZLkOsYEg,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5023.0,{'open_now': True},campground,,
37,OPERATIONAL,"New, Sumel, Beermalpura at Mukandpura, Rajasthan 302027, India","{'location': {'lat': 26.9171056, 'lng': 75.9207077}, 'viewport': {'northeast': {'lat': 26.91846062989272, 'lng': 75.92206062989271}, 'southwest': {'lat': 26.91576097010728, 'lng': 75.91936097010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,9f321c67009338b346a11658cc1f48fe3ff3178f,Kanota Camp Resorts,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110612697599044500477"">Somya Shrimal</a>'], 'photo_reference': 'CmRaAAAA24N31Fpe4zHSzHuAmPcsDqX7RMDDn40d-13ubZijaMTwTR0zjB7Q9mxLiMisjIjc8lQ8Mf2zwFDddmsXSGPbdGUyw4Snnc67pGSFP2e6cyXmO4BTyWBKKycPA7SpwX1DEhBBaSUhkw1z8e-YvcpvbLlQGhT0qt_NFC-_rp-R5NF1YA-X0XEuxQ', 'width': 3000}]",ChIJe5ne0pK5bTkRRNISkhvxbDQ,"{'compound_code': 'WW8C+R7 Sumel, Jaipur, Rajasthan', 'global_code': '7JRQWW8C+R7'}",4.2,ChIJe5ne0pK5bTkRRNISkhvxbDQ,"['lodging', 'point_of_interest', 'establishment']",155.0,{'open_now': True},campground,,
38,CLOSED_TEMPORARILY,"Pushkar by-pass Devnagar, Rd Bagolai, Pushkar, Rajasthan 305022, India","{'location': {'lat': 26.5161914, 'lng': 74.564769}, 'viewport': {'northeast': {'lat': 26.51748987989272, 'lng': 74.56621817989272}, 'southwest': {'lat': 26.51479022010728, 'lng': 74.56351852010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,b4bd5662e1857ab85f1704ea251c13520228af50,Rajasthan Royal Desert Camp,True,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100745450244672028974"">Rajasthan Royal Desert Camp</a>'], 'photo_reference': 'CmRaAAAAMDiAhVJ3-nJvkk5E_iI-eyG5NXgYi0qQAX2YbgwH6DNz1yMufdl4DHgyefygHmLdWlgawha4yFPwfcIXybCHxZUlk4QFiHL1HdEisE_Wa3QLUyrxGMJOFJXmGryuvmNJEhC0NgE_5DUoYmnw82_dAD3PGhRPpXGf4nSK4J5VKdOEbRFOoHRptA', 'width': 4608}]",ChIJA8XPyibdazkROoh25nv7shw,"{'compound_code': 'GH87+FW Pushkar, Rajasthan', 'global_code': '7JRPGH87+FW'}",4.3,ChIJA8XPyibdazkROoh25nv7shw,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",62.0,,campground,,
39,OPERATIONAL,"Village Khurad, Kukas, Tehsil - Amer, Jaipur, Rajasthan 302028, India","{'location': {'lat': 27.0449652, 'lng': 75.870831}, 'viewport': {'northeast': {'lat': 27.04631502989272, 'lng': 75.87235562989272}, 'southwest': {'lat': 27.04361537010728, 'lng': 75.86965597010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,b8eb392332dda5c3298c93ce5235ee80407271a7,Dera Amer Wilderness Camp,,"[{'height': 1236, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103502197450914479986"">Robyn Restel</a>'], 'photo_reference': 'CmRaAAAALwhnLV_5M-dxMRb_fVbmAyI0OVJOJqiKyGMd5cgEYnhKLpjTjJ02zH5DOFWPsKNNM6juMHaMHWwLhJXGgAgeNnzr3s4Ve4QTU5gn4X_SVeIyaTCWNFMZKU52lFoTqkkWEhAqoZq4rC_15x_KJYkfSwZmGhQYJ1EalqibLJ8A7xRMVpltDzSkbQ', 'width': 2543}]",ChIJjeZS076vbTkRs7Q2JIqfRVg,"{'compound_code': '2VVC+X8 Jaipur, Rajasthan', 'global_code': '7JVQ2VVC+X8'}",4.6,ChIJjeZS076vbTkRs7Q2JIqfRVg,"['lodging', 'point_of_interest', 'establishment']",49.0,,campground,,
40,CLOSED_TEMPORARILY,"Sector 5, Shipra Path, Mansarovar, Jaipur, Rajasthan 302020, India","{'location': {'lat': 26.8669809, 'lng': 75.7646584}, 'viewport': {'northeast': {'lat': 26.86845837989272, 'lng': 75.76603177989271}, 'southwest': {'lat': 26.86575872010728, 'lng': 75.76333212010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,99f880af6b94fcdda46236c17efcb40b95d2203f,Mar Thoma Church,True,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112036807880144734800"">Prahlad Gurjar</a>'], 'photo_reference': 'CmRaAAAAVGHRJqoPV8oieIfaOpHOaGKXgDTNQEaPboVVYixj1YyIfCuYBmJngEHIakNZYPisNKm4k6BFJguHdRPiA-xX4cfrSO-9zGecQy4mw_eFWJAjUVb0CLfKwtMC0Q2uV6cREhAInQZ4Mpocs3boYRoOh9WlGhTLv02_RcKY8Hlxr0dbZd2xG-d8zg', 'width': 4128}]",ChIJ_____6i1bTkRG7xrv7OztuA,"{'compound_code': 'VQ87+QV Jaipur, Rajasthan', 'global_code': '7JRQVQ87+QV'}",4.4,ChIJ_____6i1bTkRG7xrv7OztuA,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",478.0,,church,,
41,CLOSED_TEMPORARILY,"Church Road, C-Scheme, Gopalbari, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9177579, 'lng': 75.7991473}, 'viewport': {'northeast': {'lat': 26.91903467989272, 'lng': 75.80068172989272}, 'southwest': {'lat': 26.91633502010728, 'lng': 75.79798207010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e435f8f800048df7c7c1a61ec591fe9908579663,"All Saints’ Church, Jaipur",True,"[{'height': 592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111651394768273024269"">Rimjhim Gupta</a>'], 'photo_reference': 'CmRaAAAANb2wqsxhIEXYAFuJ6Udpl3dG9gIw-cImYfZhdl6UQLHJ3zbVmtaiygtOGE-Of7TtOt0vkza4YyMp617D7Gr4ivr9qCb7kQAfCl7_tCTTBvxzIFZjz0Z-teNGefdBUVp2EhDFrbzkt01iq_jiDdoKVsSZGhREeJs4HcefQXo_M8PgWhBzxu2upg', 'width': 1052}]",ChIJ7UO_UrG2bTkReDtiwjDweLk,"{'compound_code': 'WQ9X+4M Jaipur, Rajasthan', 'global_code': '7JRQWQ9X+4M'}",4.6,ChIJ7UO_UrG2bTkReDtiwjDweLk,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",86.0,,church,,
42,CLOSED_TEMPORARILY,"Chandpole Gate, Out Side, Jaipur, Rajasthan 302006, India","{'location': {'lat': 26.9269102, 'lng': 75.8072677}, 'viewport': {'northeast': {'lat': 26.92836372989272, 'lng': 75.80865442989271}, 'southwest': {'lat': 26.92566407010727, 'lng': 75.80595477010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,281eedd186f32930235b1c550cf9437bd78035ec,St. Andrew's (CNI) Church,True,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103534831665341083392"">Mahima David</a>'], 'photo_reference': 'CmRaAAAAKdXYIG6BIDHIWPorVCC6qWMwHa0vOBY6BfOpRBQo68-9rjD7pqH-On_3y78Qrc9XfRlsigrth5XrfHcM3WQpXDd0kUS5V9YxEVsXopSa0BOWaBOwGhv6MXS2mgxEzZN6EhA-Jveg_al9g0AVWdyMYXzoGhSNkEFZIjxTr_3e-K00HJ_0OMJeMg', 'width': 720}]",ChIJVVVVld2zbTkR4cxX5Y6qejQ,"{'compound_code': 'WRG4+QW Jaipur, Rajasthan', 'global_code': '7JRQWRG4+QW'}",4.4,ChIJVVVVld2zbTkR4cxX5Y6qejQ,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",201.0,,church,,
