,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level
22,CLOSED_TEMPORARILY,"Street No 7, Block H, Raghu Nagar, Dabri, RZ-226, 2nd Floor, Opposite Janak Cinema, Pankha Road, Delhi, 110045, India","{'location': {'lat': 28.610245, 'lng': 77.0888071}, 'viewport': {'northeast': {'lat': 28.61159352989273, 'lng': 77.09011337989271}, 'southwest': {'lat': 28.60889387010728, 'lng': 77.08741372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,e5e8bd0ef20ec425f3adfa011e6713f49c05410c,Camping in Rishikesh,,,ChIJmbWxgYwbDTkRSPSFti3Z6I0,"{'compound_code': 'J36Q+3G Delhi', 'global_code': '7JWVJ36Q+3G'}",0.0,ChIJmbWxgYwbDTkRSPSFti3Z6I0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,True,campground,
23,CLOSED_TEMPORARILY,"jamia ncc parade &campimg ground jamia millia islamia, Delhi, India","{'location': {'lat': 28.5644019, 'lng': 77.2846435}, 'viewport': {'northeast': {'lat': 28.56557282989272, 'lng': 77.28609762989272}, 'southwest': {'lat': 28.56287317010728, 'lng': 77.28339797010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,5a17e65e2e78de47c6ee33a31c767164f9ece669,Jamia NCC Camping and Parade Ground,,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112136397669986598573"">Abhishek Gupta</a>'], 'photo_reference': 'CmRaAAAA9MagGNG0iY-G8ov7SZgzbg4x0u53WcWp1m3_XI6UvKqHtzA0zCa40vIYtjjgv591OpvhFSn75HTmntE7eP7-wj0pLqb60TEuQHJvI7LPB_thRZgPshSdDD1PJqxS0diKEhDQWcvu3B9E20-iXmOnPFYtGhRZugzwwV-CvpVfcSMNKAjQjLGQ5A', 'width': 1152}]",ChIJXbNoW4rjDDkR-QpSvTI1F7E,"{'compound_code': 'H77M+QV Okhla, New Delhi, Delhi', 'global_code': '7JWVH77M+QV'}",4.4,ChIJXbNoW4rjDDkR-QpSvTI1F7E,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",100.0,True,campground,
24,CLOSED_TEMPORARILY,"House no 36, Road no 75 Swastik Apartments, West Punjabi Bagh, New Delhi, Delhi 110026, India","{'location': {'lat': 28.6628977, 'lng': 77.12313089999999}, 'viewport': {'northeast': {'lat': 28.66429727989271, 'lng': 77.12453077989271}, 'southwest': {'lat': 28.66159762010727, 'lng': 77.12183112010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,ed23eb898f2c7e8a4331c2415588365c1153c54b,Dhauj Camp,,,ChIJjdt1qp8DDTkRoXFcDFpccfQ,"{'compound_code': 'M47F+57 New Delhi, Delhi', 'global_code': '7JWVM47F+57'}",3.8,ChIJjdt1qp8DDTkRoXFcDFpccfQ,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",5.0,True,campground,
25,CLOSED_TEMPORARILY,"110007, Block F, Kamla Nagar, Delhi, 110007, India","{'location': {'lat': 28.6799426, 'lng': 77.20535339999999}, 'viewport': {'northeast': {'lat': 28.68132432989271, 'lng': 77.20670837989272}, 'southwest': {'lat': 28.67862467010727, 'lng': 77.20400872010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,30da1bf4406a85765bfd90adbcf91a6f7799d94a,CRS PG,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103917153809349177519"">SHYAM KUMAR SINGH</a>'], 'photo_reference': 'CmRaAAAAJRxscyN_Sx4ksPr2ZrP_rD0GiQrKRTguTKVCEEszaE68t1YVfZa9qRXMRNMPtfmN8Ni_uXmA1QSFSwzQnhXhKg8P6-AtoftoNWHyUqbHjkLFzKyv-D8evFy__-gIIEJSEhCuGxtLQ_7qf7bEYQs99uheGhS0rx5ScPfw_7uiAVucDqre-uIp5Q', 'width': 2560}]",ChIJyScb-o_9DDkRQTjysts0Zhw,"{'compound_code': 'M6H4+X4 Kamla Nagar, New Delhi, Delhi', 'global_code': '7JWVM6H4+X4'}",3.2,ChIJyScb-o_9DDkRQTjysts0Zhw,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",86.0,True,campground,
26,CLOSED_TEMPORARILY,"L-2A, Kanchen House, Karampura Commercial Complex, New Delhi, Delhi 110015, India","{'location': {'lat': 28.66322, 'lng': 77.1469084}, 'viewport': {'northeast': {'lat': 28.66456292989272, 'lng': 77.14825822989272}, 'southwest': {'lat': 28.66186327010728, 'lng': 77.14555857010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,e12240db10f8b925b1d0f3802002171d08df65a4,Camp Wild Dhauj,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110553628688267028605"">Ritesh R</a>'], 'photo_reference': 'CmRaAAAA8FRzMB4hdQu_bPyFogXLM9-7NFCsdD-8_UsXyyv19yo3-f7kolwCnk1sjk237scGHJP4aTBZ9TD_KKCvpD9nghOMpicuUcP5yNE4Ics8Pr4KSufjbprzLe-Z4dGnTLJxEhCaws_NlWGcAnp2NLUiYyJ1GhS6knh0sC_dWhVxld0tgZSK45dPgg', 'width': 3024}]",ChIJx6R9_9kaDTkRIB0WIP3VBIQ,"{'compound_code': 'M47W+7Q New Delhi, Delhi', 'global_code': '7JWVM47W+7Q'}",3.6,ChIJx6R9_9kaDTkRIB0WIP3VBIQ,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",7.0,True,campground,
27,CLOSED_TEMPORARILY,"Pocket A, Sector 17 Dwarka, Dwarka, Delhi, 110075, India","{'location': {'lat': 28.6010948, 'lng': 77.0237762}, 'viewport': {'northeast': {'lat': 28.60244462989272, 'lng': 77.02512602989272}, 'southwest': {'lat': 28.59974497010728, 'lng': 77.02242637010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,3ce5730307a59fc225e409bda0eeb0d7435a5d22,NLU Empty Land,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113517728588597328383"">SUNIL GUJJAR</a>'], 'photo_reference': 'CmRaAAAAdwWFRzHrER2mKF_OO7N-eVzBfiBIL9DCbJ_jByzufNM7vVeVqiOMvHq7rJYMi9l5EJ2wg6L4Jm21z1MeYwOfrckrsySHZyyQbp299QgB9PYUyQEDjMonlkSloUr0DG0lEhAgLPVuxZ5yH_A33_jVUkUQGhSAC7885rnTVqaTiAF6M1fOZQMGOw', 'width': 3120}]",ChIJv6ivsLEaDTkRyO4hCBuVhAw,"{'compound_code': 'J22F+CG Dwarka, New Delhi, Delhi', 'global_code': '7JWVJ22F+CG'}",3.4,ChIJv6ivsLEaDTkRyO4hCBuVhAw,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",8.0,True,campground,
28,CLOSED_TEMPORARILY,"aurelia km 102, India","{'location': {'lat': 28.5694842, 'lng': 77.2426921}, 'viewport': {'northeast': {'lat': 28.57082087989272, 'lng': 77.2440351798927}, 'southwest': {'lat': 28.56812122010727, 'lng': 77.24133552010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,17790c30cdab391507939e0211c1bb0d234a11ad,Europing Camping Village,,,ChIJldX-ca3jDDkRseJHaIgq9ds,"{'compound_code': 'H69V+Q3 Lajpat Nagar, New Delhi, Delhi', 'global_code': '7JWVH69V+Q3'}",5.0,ChIJldX-ca3jDDkRseJHaIgq9ds,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,True,campground,
29,CLOSED_TEMPORARILY,"B1 Block, Plot No.-22&232, Suite-104 UGF, Street-5, Rajapuri Rd, Uttam Nagar, New Delhi, Delhi 110059, India","{'location': {'lat': 28.6087534, 'lng': 77.05681059999999}, 'viewport': {'northeast': {'lat': 28.61010222989272, 'lng': 77.05820632989273}, 'southwest': {'lat': 28.60740257010728, 'lng': 77.05550667010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,dac62433a80e6ef0449d904bd4977c99a7da1549,Kareri Lake Trek,,,ChIJyXTJENsFDTkRfmSU-8ePpZE,"{'compound_code': 'J354+GP Uttam Nagar, Delhi', 'global_code': '7JWVJ354+GP'}",0.0,ChIJyXTJENsFDTkRfmSU-8ePpZE,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,True,campground,
30,CLOSED_TEMPORARILY,"APS Colony Rd, Sanjay Vihar, Jharera Village, Delhi Cantonment, New Delhi, Delhi 110010, India","{'location': {'lat': 28.5782886, 'lng': 77.1371546}, 'viewport': {'northeast': {'lat': 28.57967632989273, 'lng': 77.13851532989273}, 'southwest': {'lat': 28.57697667010728, 'lng': 77.13581567010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,726242c78ffa67e3eef4c61ebb8b0e73ea81b191,R R Camp,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115346856161972297457"">irfanbhai saiyad</a>'], 'photo_reference': 'CmRaAAAABKw4IgwXVi2jqdVpCazEm47cRqSvIhqcmrZ9KL-xvOu9JlaNjTd8z1nxmKdc_AObu5MkTX3m0jlhfPRyPGXyzqKBZTXl4cxei0IecavSnb0YQtjtebdhydC-6VeApKXXEhD6_H5wmo5nZmwe_mYwWquKGhSQwc9UbsFJeYOBGch4-POCJyxf0g', 'width': 3264}]",ChIJD-ud4ZIdDTkRleYNv55zYbE,"{'compound_code': 'H4HP+8V Delhi Cantonment, New Delhi, Delhi', 'global_code': '7JWVH4HP+8V'}",0.0,ChIJD-ud4ZIdDTkRleYNv55zYbE,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,True,campground,
31,CLOSED_TEMPORARILY,"BSF Campus, Kapashera Najafgarh Road, Chhawla, New Delhi, Delhi 110072, India","{'location': {'lat': 28.5511421, 'lng': 77.0079374}, 'viewport': {'northeast': {'lat': 28.55247227989272, 'lng': 77.00923142989272}, 'southwest': {'lat': 28.54977262010728, 'lng': 77.00653177010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,dfd9b32e2b49f275c95ff6010223df1debb3102e,R K Wadhwa Parade Ground,,"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106215215001594410507"">Mahesh Panchal</a>'], 'photo_reference': 'CmRaAAAAj8XZfX8d5iLiRpo1EAxso_mF8nQC2pijgs3vi0aIvd-VYnWc5NNvFIE9gCBfolzxoonjdnDEkM7yKLvgemiGZhlpaG8EgqGeRdFsAs25epGdI46T4o9YgwSaICACPa_WEhCfzFCGbFA8VC9o8D0OJDjDGhQz6N1r70h2mcD8vOQXUbnV8OqOWg', 'width': 1152}]",ChIJZTSSLoIQDTkRVZ7qqx56Gr4,"{'compound_code': 'H225+F5 Chhawla, New Delhi, Delhi', 'global_code': '7JWVH225+F5'}",4.5,ChIJZTSSLoIQDTkRVZ7qqx56Gr4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",67.0,True,campground,
32,CLOSED_TEMPORARILY,"Plot 11, 12, Sagarpur Palam Rd, Maharshi Enclave, Sagarpur East, Sagar Pur, New Delhi, Delhi 110045, India","{'location': {'lat': 28.5982424, 'lng': 77.1021185}, 'viewport': {'northeast': {'lat': 28.59977172989272, 'lng': 77.10309502989273}, 'southwest': {'lat': 28.59707207010728, 'lng': 77.10039537010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,592fd8724dc81bc775980188e348a42a80e96a2f,DDA Ground Sagarpur,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101694812573088083817"">Ajay Aggarwal</a>'], 'photo_reference': 'CmRaAAAAkOmqA9jSQHG5YerzZA74ZgQQjs6MAsUoGBTh1QXKAv7sVp4ATB-Tifu_Zo5R7mdHNbu61DnqEB4LemJBGghDIXNfWzMftNMdLmAVTghuHY4t60ZnJhQidQMLew0h5XMsEhCsyLDsoyw--mqY6R7xvingGhTxPnhebWKHWOfNeJMRkSuW6YkdPQ', 'width': 1920}]",ChIJo1hlyTEbDTkRrwpsEqFZs5o,"{'compound_code': 'H4X2+7R Sagar Pur, New Delhi, Delhi', 'global_code': '7JWVH4X2+7R'}",3.3,ChIJo1hlyTEbDTkRrwpsEqFZs5o,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",6.0,True,campground,
33,CLOSED_TEMPORARILY,"National Camping-cum-Training Centre, The Bharat Scouts and Guides, B-1270, Delhi, New Ashok Nagar Rd, Block B, New Ashok Nagar, New Delhi, Uttar Pradesh 110096, India","{'location': {'lat': 28.5892114, 'lng': 77.3031468}, 'viewport': {'northeast': {'lat': 28.59057372989272, 'lng': 77.30449642989272}, 'southwest': {'lat': 28.58787407010728, 'lng': 77.30179677010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,d735bc3728a76a3d586e566767ab69f1e9f72ecb,Bharat Scouts & Guides,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112731879546544524513"">Shubham Giri</a>'], 'photo_reference': 'CmRaAAAAw1W0a72DEQDTZGzffCpE_EjYDsrFQLxyB5xb5zSXJ0NM1b-SxOQeik7VcdC7eKCgM5mDP9CrGohQNU0TtxI3H_AS1wxIBRyv4ftYPF_Z6PK0tp-IdRYdj-JdLtzoEnfFEhCpkcS670ztWKxx_NGyBLPmGhTrOo7fc3H81hTgU9Z0J-J44RiutQ', 'width': 4000}]",ChIJZ_5GaInkDDkRqjogUdZrsm0,,3.6,ChIJZ_5GaInkDDkRqjogUdZrsm0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",48.0,True,campground,
34,CLOSED_TEMPORARILY,"Electrical Engineering Department, Delhi Technological University, Shahbad Daulatpur Village, Rohini, Delhi, 110042, India","{'location': {'lat': 28.74875489999999, 'lng': 77.1166916}, 'viewport': {'northeast': {'lat': 28.74999052989272, 'lng': 77.11795022989271}, 'southwest': {'lat': 28.74729087010728, 'lng': 77.11525057010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,d9f87b873803d9e79e8fe74f0c55b3fab1ffc1c4,Depression Point,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117685901950923970940"">Yash Gupta</a>'], 'photo_reference': 'CmRaAAAASsDVwmR7KNSh8Cur8yoCUcsXrapuBYhdgUeQaOvbNG5F0Dp12IK4ivlg5V3yMFmNsdQSPxe4hbJCmPZnFj0KvUUw0BZfFkB9HvD13zja2jWXhakV8s2h-5hoGNOtiZUkEhCfWU5uqW_HItO-1YiWJg6oGhTr3o5hT-KDk6okEfE17KZbE_KiYQ', 'width': 1920}]",ChIJc11Hl28BDTkRmIE_mJSyZS8,"{'compound_code': 'P4X8+GM Rohini, New Delhi, Delhi', 'global_code': '7JWVP4X8+GM'}",5.0,ChIJc11Hl28BDTkRmIE_mJSyZS8,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3.0,True,campground,
35,CLOSED_TEMPORARILY,"b157.sec-3 bawana d.s.l.l.d.c delhi_, 110039, India","{'location': {'lat': 28.7821295, 'lng': 77.0485193}, 'viewport': {'northeast': {'lat': 28.78341282989272, 'lng': 77.04980142989272}, 'southwest': {'lat': 28.78071317010728, 'lng': 77.04710177010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,e6dcb961944d8c9e984ab00ca664491d6f38ec91,V.R. Industries,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116861021971074293974"">singh rahul</a>'], 'photo_reference': 'CmRaAAAAUa_LS_yoh9wVGpy53nEnngIcfvBCp1wMfnmuIO6ip1X4gFXqDKGxhGz5pqx2kc01brryYE3EcAFRtJHJG16LL2TRJGsRQCZZGdC3N51RA9a0_Ff_liwo3dsXEVM5OkxNEhDDlbntHWmKyjRSICDFpsqQGhR_jvXPkMGBMJhzBUQINYtCVjiGyQ', 'width': 1080}]",ChIJoapjV4QHDTkRwmCILmTtcIg,"{'compound_code': 'Q2JX+VC Bawana, New Delhi, Delhi', 'global_code': '7JWVQ2JX+VC'}",2.9,ChIJoapjV4QHDTkRwmCILmTtcIg,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",7.0,True,campground,
36,CLOSED_TEMPORARILY,"237/91, Goswami marg, Khichripur, Mayur Vihar, Gali Number 1, Khichripur, Mayur Vihar, Delhi, 110091, India","{'location': {'lat': 28.6205422, 'lng': 77.31592959999999}, 'viewport': {'northeast': {'lat': 28.62184897989272, 'lng': 77.31715517989272}, 'southwest': {'lat': 28.61914932010728, 'lng': 77.31445552010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,7a58d27ff0ef8014181e46956a765903a510e064,Vrc Site,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113275172749825355747"">yogeswar garg</a>'], 'photo_reference': 'CmRaAAAAaTEboxd0gTjtjFtTcdoJpZg4P3xtANtOMn5j5-_mF76n6f20vrNjkFYW8VMX7CnaJ4J_OIKngGMEa5tPfFbZWwTE9mOPDe4J7XzjBeNa-57bUsvoT9ikoCnQY-W_Zh1DEhD4hGO4WL4U3K2xyerithIwGhRG35uq6SXZDAYKZM2MbX98Zo0b8g', 'width': 3456}]",ChIJVVVV5cXkDDkRUwRDjNUTnj8,"{'compound_code': 'J8C8+69 Mayur Vihar, New Delhi, Delhi', 'global_code': '7JWVJ8C8+69'}",3.3,ChIJVVVV5cXkDDkRUwRDjNUTnj8,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",8.0,True,campground,
37,CLOSED_TEMPORARILY,"g-16/38, Sector 15, Pocket 16, Sector 15G, Rohini, Delhi, 110089, India","{'location': {'lat': 28.729649, 'lng': 77.12775599999999}, 'viewport': {'northeast': {'lat': 28.73095472989272, 'lng': 77.12906632989271}, 'southwest': {'lat': 28.72825507010728, 'lng': 77.12636667010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,35f27820adf3add69fa741b49ac4a18846fb9045,Dhanaulti incredible camp,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114450313634423243592"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2egb_QyXzVfNFvAg7b0f_8SSEPp2AcVka8GdHPnLc-siXzi0PPVqLpUYYW3p-d4L9AKmmQaYUHADL9nQZY2zXyYJ6YPm-KxqYfWAbDQTS77GatiLrb7EHp6jWLymb-SJEhDNlv71MsNGo4Ji7G3l7vYVGhSMi4kMxrssKfrGVfkNOC0lBmH74w', 'width': 6000}]",ChIJG9ganE4BDTkRaJpgeKH3kpU,"{'compound_code': 'P4HH+V4 Rohini, New Delhi, Delhi', 'global_code': '7JWVP4HH+V4'}",4.4,ChIJG9ganE4BDTkRaJpgeKH3kpU,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",8.0,True,campground,
38,CLOSED_TEMPORARILY,"Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India","{'location': {'lat': 28.5916424, 'lng': 77.0663204}, 'viewport': {'northeast': {'lat': 28.59291817989272, 'lng': 77.06778767989272}, 'southwest': {'lat': 28.59021852010727, 'lng': 77.06508802010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,4594af0b88a74805bba8e84b7576ea4deb93a9fe,DDA Ground Sec 6 Dwarka,,,ChIJVT2yXKEbDTkRQqC7s_nKH8w,"{'compound_code': 'H3R8+MG Dwarka, New Delhi, Delhi', 'global_code': '7JWVH3R8+MG'}",3.0,ChIJVT2yXKEbDTkRQqC7s_nKH8w,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,True,campground,
39,OPERATIONAL,"Pocket 8, Block B, Sector 19, Rohini, Delhi, 110089, India","{'location': {'lat': 28.7320593, 'lng': 77.139709}, 'viewport': {'northeast': {'lat': 28.73351117989272, 'lng': 77.1410154298927}, 'southwest': {'lat': 28.73081152010727, 'lng': 77.13831577010725}}}",https://maps.gstatic.com/mapfiles/place_api/icons/camping-71.png,39aa34e75e82473e5db492690d832537769303bd,Ncc Bhawan Rohini,{'open_now': False},"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113009094246183920552"">A Google User</a>'], 'photo_reference': 'CmRaAAAAmoBpLNhLNxnjiCVZw3h_Bx3MPcmAofGkJDabkXEO9okAjIPTu-dCWykEAOufRqIp9dmM0alw82fdSIrQbqIMOPfcwQUxYJH_wzp8BWlKnfIF0wLiVTxOCH7mu1f9_ZFoEhDGdChZg6pr9FYgVPZSw7ELGhQenbzXrn2hfOZu4HQjFidxgsrW9w', 'width': 1152}]",ChIJgxT4oakBDTkRtEoqdMthbcg,"{'compound_code': 'P4JQ+RV Rohini, New Delhi, Delhi', 'global_code': '7JWVP4JQ+RV'}",4.6,ChIJgxT4oakBDTkRtEoqdMthbcg,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",113.0,,campground,
40,CLOSED_TEMPORARILY,"Lothian Rd, Kashmere Gate, Delhi, 110006, India","{'location': {'lat': 28.6657174, 'lng': 77.2309379}, 'viewport': {'northeast': {'lat': 28.66713377989272, 'lng': 77.23226867989273}, 'southwest': {'lat': 28.66443412010727, 'lng': 77.22956902010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,4e9231e0f4ad5fd8cf5dd6e90bd8fd6b31db1f15,St. James' Church,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106609268215608804347"">Aman Raj</a>'], 'photo_reference': 'CmRaAAAAau3r_nkYclb5aU_R-NH6-mUCbj2WgSiMqffO9YQXEe56Mn00n9G7tPG0peHinyq6wAtBf7qc4q73b3GqHeF61L4k3EpobwcvoyYeIZ5ZGYBMYbddKmF8NZWCdH86HHnNEhBaUFhwHGeHQn5GL3qjyk2mGhRuWAPpOmYT-PGGuEhDoesyZ17z1w', 'width': 6000}]",ChIJpQYNLQb9DDkRWSdP0QFWx84,"{'compound_code': 'M68J+79 Kashmere Gate, New Delhi, Delhi', 'global_code': '7JWVM68J+79'}",4.3,ChIJpQYNLQb9DDkRWSdP0QFWx84,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",818.0,True,church,
41,CLOSED_TEMPORARILY,"Church Road, 1, North Ave, New Delhi, Delhi 110001, India","{'location': {'lat': 28.6179611, 'lng': 77.20201109999999}, 'viewport': {'northeast': {'lat': 28.61931092989272, 'lng': 77.20336092989271}, 'southwest': {'lat': 28.61661127010728, 'lng': 77.20066127010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,6b4a3436bac2ece0f5f0321552dacf0b959dede7,Cathedral Church of The Redemption,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106295360735372730987"">Deva Prakash Suviseshamuthu Patelbose</a>'], 'photo_reference': 'CmRaAAAAGAUsf_3kNTq_d985-My-W1ab_gSnHSmEa-mLfJgJy-e-Qa7y3H4w5tqZZ_Pk6g0jbgV5RAfyikRJfLcK4BnXzGJMXeXbMpixbFQHNbmnoW6i_EgsDeZvBBek-7z1342JEhC2GKj4eD81NuOfql2mr40rGhQlnBmNtiQHX_QheIXeguYlkN8fmw', 'width': 3000}]",ChIJob31Q6ziDDkRE7VRGpMRXbQ,"{'compound_code': 'J692+5R New Delhi, Delhi', 'global_code': '7JWVJ692+5R'}",4.6,ChIJob31Q6ziDDkRE7VRGpMRXbQ,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1927.0,True,church,
42,CLOSED_TEMPORARILY,"1, Church Rd, Sector 2 R K Puram, Sector 2, Rama Krishna Puram, New Delhi, Delhi 110022, India","{'location': {'lat': 28.5623569, 'lng': 77.18770599999999}, 'viewport': {'northeast': {'lat': 28.56384852989272, 'lng': 77.18910542989272}, 'southwest': {'lat': 28.56114887010727, 'lng': 77.18640577010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,bfe4f9f802985b2e0474902e47c14828bcb83d6b,St Thomas’ Church,,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104607409917018469860"">Pranita George</a>'], 'photo_reference': 'CmRaAAAAScHpqZUo73Ob4ELL3i0_derjESoKiJI5L0TrAaUhy-0oKQG6bo4vky4hFUy0FUgUG6k1aCMvKsXp1VefHYum4mGkG38zwxFEdoNaDklPDSopEcCD1hllY5TpVlaPQFFMEhC-LxxNmGiSoN_IP9Dim369GhQb7sOqydsieNvTgKvxaXFYK7t1RA', 'width': 6016}]",ChIJz_muRI8dDTkRLXpFAOELpR8,"{'compound_code': 'H56Q+W3 Rama Krishna Puram, New Delhi, Delhi', 'global_code': '7JWVH56Q+W3'}",4.4,ChIJz_muRI8dDTkRLXpFAOELpR8,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",1139.0,True,church,
43,CLOSED_TEMPORARILY,"B-68, Defence Colony, New Delhi, Delhi 110024, India","{'location': {'lat': 28.5698454, 'lng': 77.2273731}, 'viewport': {'northeast': {'lat': 28.57123552989272, 'lng': 77.22874712989272}, 'southwest': {'lat': 28.56853587010728, 'lng': 77.22604747010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,0a106cf003a56c1d69d47c70bf111e655458d537,St. Luke's Church,,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101140915120515843443"">PEETARSHARAN LEEMA</a>'], 'photo_reference': 'CmRaAAAA1-Xa6gWyr-uJRYzeMMDA7fssfih7aSHs8QXzzFsnRjGd57zC0XvSBdmtiWkLv1JdyBMz8ES4Fz5l5bQuXPaDIfXObNTMuX4fcOIz10NJ2KDcR6AcIaIybfNVLnv3dZs9EhBvt_A-ZY2rNokZnBWhsiJeGhQqis07oXEIjxzwo9fpdvRuPg6PKA', 'width': 4608}]",ChIJX0h7X1riDDkRRXy-K-8SN-8,"{'compound_code': 'H69G+WW New Delhi, Delhi', 'global_code': '7JWVH69G+WW'}",4.4,ChIJX0h7X1riDDkRRXy-K-8SN-8,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",69.0,True,church,
44,OPERATIONAL,"Fatehpuri, Church Mission Rd, Katra Ghel, Khari Baoli, Chandni Chowk, New Delhi, Delhi 110006, India","{'location': {'lat': 28.6591493, 'lng': 77.2231587}, 'viewport': {'northeast': {'lat': 28.66049002989272, 'lng': 77.22467297989272}, 'southwest': {'lat': 28.65779037010728, 'lng': 77.22197332010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,2413b1318cb70c4c83ed7f36f01960588a6173d4,St. Stephen's Church,,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101992447063056441979"">James Rock</a>'], 'photo_reference': 'CmRaAAAAEhnIr1949pFmVbepacqcWDXNrODIve4PGSW0YsX2_3E9tQiOP64apVa7UEQZjBjM3PJgJ4UuZG3lwQzcnQrgtFNyX0ndvSlNriOrt1Lw8ifeGkMDeLXix-0UUR94RaxqEhB2dF4t_6R3RvjDSCf2OeTRGhSpY5VDqE3a24vWXUz77E6KP_Kobw', 'width': 1536}]",ChIJ8RBICA79DDkRyikwKK5CDuo,"{'compound_code': 'M65F+M7 Chandni Chowk, New Delhi, Delhi', 'global_code': '7JWVM65F+M7'}",4.3,ChIJ8RBICA79DDkRyikwKK5CDuo,"['church', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",394.0,,church,
